,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,2,0.1,0.0,0.05,0.01,0.95,0.8646049666666666,0.13539503333333333,,2.3217069,69651207.0,20348793.0,29,441.4209677419355,3.2044370000000004,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
1,,2,0.1,0.0,0.05,0.01,0.99,0.8773532666666667,0.12264673333333333,,2.324642,69739260.0,20260740.0,25,720.091935483871,0.8128280000000001,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
2,,2,0.1,0.0,0.05,0.1,0.95,0.7570039333333334,0.24299606666666668,,2.2296631666666666,66889895.0,23110105.0,1,798.4580645161291,0.814822,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
3,,2,0.1,0.0,0.05,0.1,0.99,0.8053412333333333,0.19465876666666668,,2.2597538,67792614.0,22207386.0,23,722.1306451612903,0.796145,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
4,,2,0.2,0.0,0.05,0.01,0.95,0.8157321,0.1842679,,2.2249899666666666,66749699.0,23250301.0,19,733.8193548387097,0.8773530000000003,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
5,,2,0.2,0.0,0.05,0.01,0.99,0.8292888,0.1707112,,2.2289115666666666,66867347.0,23132653.0,25,713.8725806451613,0.826021,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
6,,2,0.2,0.0,0.05,0.1,0.95,0.7072892666666667,0.2927107333333333,,2.1485166,64455498.0,25544502.0,30,444.0790322580645,2.7032780000000005,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
7,,2,0.2,0.0,0.05,0.1,0.99,0.7422822333333333,0.2577177666666667,,2.1684208333333332,65052625.0,24947375.0,28,448.98548387096776,3.1015979999999996,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
8,,8,0.1,0.0,0.05,0.01,0.95,0.7099792666666667,0.29002073333333334,,2.439903833333333,73197115.0,16802885.0,25,691.3516129032258,0.8799859999999997,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
9,,8,0.1,0.0,0.05,0.01,0.99,0.7376728666666666,0.26232713333333335,,2.3581285,70743855.0,19256145.0,31,428.7790322580645,3.3473660000000005,"AllC,AllD,TitForTat,RandomAgent,Davis,Shubik,SteinAndRapoport,Grudger,Nydegger,Grofman,Downing,Feld,Joss,Pavlov,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT,TidemanAndChieruzzi,Champion,Borufsen,Leyvraz,Harrington,White,SecondByBlackK83R,TidemanAndChieruzzi2,GraaskampAndKatzen,Weiner,Tullock"
