,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.05,0.0,0.05,0.001,0.95,0.974954,0.025046,,2.975497,2975497.0,24503.0,25,690.5564516129032,0.8123370000000001,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
1,,1,0.05,0.0,0.05,0.001,0.99,0.974879,0.025121,,2.975508,2975508.0,24492.0,22,731.491935483871,0.8377610000000003,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
2,,1,0.05,0.0,0.05,0.01,0.95,0.975051,0.024949,,2.97516,2975160.0,24840.0,4,796.2532258064516,0.90364,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
3,,1,0.05,0.0,0.05,0.01,0.99,0.910858,0.089142,,2.692295,2692295.0,307705.0,14,749.891935483871,0.8496119999999998,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
4,,1,0.1,0.0,0.05,0.001,0.95,0.909365,0.090635,,2.847185,2847185.0,152815.0,22,753.7112903225807,0.8068439999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
5,,1,0.1,0.0,0.05,0.001,0.99,0.949719,0.050281,,2.949006,2949006.0,50994.0,24,721.3951612903226,0.8338069999999997,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
6,,1,0.1,0.0,0.05,0.01,0.95,0.942518,0.057482,,2.931189,2931189.0,68811.0,23,707.7322580645161,0.776374,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
7,,1,0.1,0.0,0.05,0.01,0.99,0.944567,0.055433,,2.935579,2935579.0,64421.0,25,676.191935483871,0.760003,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
8,,1,0.2,0.0,0.05,0.001,0.95,0.770292,0.229708,,2.403594,2403594.0,596406.0,24,686.6370967741935,0.7260579999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
9,,1,0.2,0.0,0.05,0.001,0.99,0.8367,0.1633,,2.646169,2646169.0,353831.0,25,689.2870967741935,0.757482,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
10,,1,0.2,0.0,0.05,0.01,0.95,0.893542,0.106458,,2.849505,2849505.0,150495.0,25,699.4725806451613,0.7300489999999998,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
11,,1,0.2,0.0,0.05,0.01,0.99,0.889597,0.110403,,2.84405,2844050.0,155950.0,23,711.8129032258065,0.741018,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
12,,2,0.05,0.0,0.05,0.001,0.95,0.779103,0.220897,,2.285264,2285264.0,714736.0,24,712.7370967741936,0.7490000000000001,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
13,,2,0.05,0.0,0.05,0.001,0.99,0.700643,0.299357,,2.216647,2216647.0,783353.0,25,695.6564516129032,0.7450070000000002,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,Weiner"
