,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.01,0.0,0.2,0.99,0.712434375,0.287565625,,2.397098125,3835357.0,964643.0,24,663.9193548387096,1.2839990000000001,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
1,,1,0.01,0.0,0.2,0.99,0.711565,0.288435,,2.397941875,3836707.0,963293.0,29,444.84032258064514,5.131117999999998,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
2,,1,0.01,0.0,0.2,0.99,0.7111575,0.2888425,,2.3912525,3826004.0,973996.0,23,724.2145161290323,1.415992,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
3,,1,0.01,0.0,0.2,0.99,0.709839375,0.290160625,,2.396906875,3835051.0,964949.0,26,483.8516129032258,4.358383,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
4,,1,0.01,0.0,0.2,0.99,0.710481875,0.289518125,,2.385588125,3816941.0,983059.0,29,453.96451612903223,5.305615999999999,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
5,,1,0.01,0.0,0.2,0.99,0.712785625,0.287214375,,2.399209375,3838735.0,961265.0,12,774.4451612903226,1.5990449999999996,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
6,,1,0.01,0.0,0.2,0.99,0.71116625,0.28883375,,2.39830375,3837286.0,962714.0,30,442.6758064516129,7.680587999999999,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
7,,1,0.01,0.0,0.2,0.99,0.7111025,0.2888975,,2.393436875,3829499.0,970501.0,21,749.8838709677419,1.3429959999999999,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
8,,1,0.01,0.0,0.2,0.99,0.709401875,0.290598125,,2.391860625,3826977.0,973023.0,23,732.2983870967741,1.32667,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
9,,1,0.01,0.0,0.2,0.99,0.7105225,0.2894775,,2.3915675,3826508.0,973492.0,24,707.241935483871,1.794102,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
