,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.1,0.0,0.01,0.99,0.89796,0.10204,,2.697505,539501,60499,22,691.7983870967741,1.3453099999999996,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
1,,1,0.1,0.0,0.01,0.95,0.84242,0.15758,,2.620865,524173,75827,25,665.1258064516129,1.0186220000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
2,,1,0.1,0.0,0.01,0.9,0.854705,0.145295,,2.6519,530380,69620,16,771.3225806451613,1.1688189999999996,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
3,,1,0.1,0.0,0.1,0.99,0.78683,0.21317,,2.64003,528006,71994,28,447.36129032258066,4.0207250000000005,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
4,,1,0.1,0.0,0.1,0.95,0.771755,0.228245,,2.603545,520709,79291,25,660.0387096774193,1.0737459999999996,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
5,,1,0.1,0.0,0.1,0.9,0.744995,0.255005,,2.589935,517987,82013,25,700.7951612903225,1.2557810000000003,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
6,,1,0.2,0.0,0.01,0.99,0.69309,0.30691,,2.470355,494071,105929,19,750.7193548387097,0.933221,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
7,,1,0.2,0.0,0.01,0.95,0.89219,0.10781,,2.66378,532756,67244,25,676.0048387096774,1.246259,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
8,,1,0.2,0.0,0.01,0.9,0.843225,0.156775,,2.62204,524408,75592,25,693.575806451613,1.3161470000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
9,,1,0.2,0.0,0.1,0.99,0.795315,0.204685,,2.622925,524585,75415,20,760.8274193548388,1.4026889999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
10,,1,0.2,0.0,0.1,0.95,0.7691,0.2309,,2.604525,520905,79095,14,762.5048387096774,1.2564789999999995,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
11,,1,0.2,0.0,0.1,0.9,0.73881,0.26119,,2.603395,520679,79321,30,439.7532258064516,3.2489689999999993,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
12,,1,0.3,0.0,0.01,0.99,0.87589,0.12411,,2.62912,525824,74176,25,672.7935483870967,1.1123439999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
13,,1,0.3,0.0,0.01,0.95,0.89188,0.10812,,2.682355,536471,63529,25,617.733870967742,0.7960039999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
14,,1,0.3,0.0,0.01,0.9,0.879,0.121,,2.65858,531716,68284,11,765.5370967741935,0.817975,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
15,,1,0.3,0.0,0.1,0.99,0.795095,0.204905,,2.641225,528245,71755,24,670.6145161290323,0.8024709999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
16,,1,0.3,0.0,0.1,0.95,0.772745,0.227255,,2.621645,524329,75671,27,457.4193548387097,3.2302820000000008,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
17,,1,0.3,0.0,0.1,0.9,0.74497,0.25503,,2.58358,516716,83284,26,481.3709677419355,5.078009,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
18,,2,0.1,0.0,0.01,0.99,0.73384,0.26616,,2.466595,493319,106681,25,686.0370967741935,0.8882990000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
19,,2,0.1,0.0,0.01,0.95,0.70355,0.29645,,2.47694,495388,104612,25,679.4145161290322,1.0147589999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
20,,2,0.1,0.0,0.01,0.9,0.81789,0.18211,,2.56531,513062,86938,20,724.2241935483871,1.4082549999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
21,,2,0.1,0.0,0.1,0.99,0.674785,0.325215,,2.57013,514026,85974,25,697.5403225806451,1.0842439999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
22,,2,0.1,0.0,0.1,0.95,0.65679,0.34321,,2.570185,514037,85963,25,663.191935483871,1.0438160000000003,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
23,,2,0.1,0.0,0.1,0.9,0.61874,0.38126,,2.54426,508852,91148,24,703.3193548387097,0.8707090000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
24,,2,0.2,0.0,0.01,0.99,0.86039,0.13961,,2.63341,526682,73318,25,679.8161290322581,1.5519990000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
25,,2,0.2,0.0,0.01,0.95,0.830655,0.169345,,2.550855,510171,89829,25,678.7693548387097,1.092304,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
26,,2,0.2,0.0,0.01,0.9,0.84416,0.15584,,2.58835,517670,82330,16,753.9983870967742,1.24433,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
27,,2,0.2,0.0,0.1,0.99,0.658725,0.341275,,2.57547,515094,84906,25,649.5096774193548,0.9978779999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
28,,2,0.2,0.0,0.1,0.95,0.64269,0.35731,,2.562825,512565,87435,31,447.4483870967742,3.399790999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
29,,2,0.2,0.0,0.1,0.9,0.619975,0.380025,,2.54479,508958,91042,31,430.6241935483871,4.091449000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
30,,2,0.3,0.0,0.01,0.99,0.70644,0.29356,,2.38132,476264,123736,25,652.4725806451613,1.0509539999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
31,,2,0.3,0.0,0.01,0.95,0.805955,0.194045,,2.54146,508292,91708,24,665.6209677419355,0.9158080000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
32,,2,0.3,0.0,0.01,0.9,0.79604,0.20396,,2.60934,521868,78132,5,786.174193548387,1.3359709999999994,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
33,,2,0.3,0.0,0.1,0.99,0.66294,0.33706,,2.58005,516010,83990,29,466.8370967741935,4.487799000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
34,,2,0.3,0.0,0.1,0.95,0.63811,0.36189,,2.58694,517388,82612,25,670.0048387096774,0.9180860000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
35,,2,0.3,0.0,0.1,0.9,0.622045,0.377955,,2.544255,508851,91149,18,747.0354838709677,0.9575729999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
36,,4,0.1,0.0,0.01,0.99,0.73395,0.26605,,2.51926,503852,96148,15,746.2193548387097,1.3263190000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
37,,4,0.1,0.0,0.01,0.95,0.64469,0.35531,,2.53453,506906,93094,25,666.0645161290323,1.1376510000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
38,,4,0.1,0.0,0.01,0.9,0.66346,0.33654,,2.375515,475103,124897,28,431.56774193548387,3.720954,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
39,,4,0.1,0.0,0.1,0.99,0.67247,0.32753,,2.505305,501061,98939,22,733.5403225806451,1.2502349999999995,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
40,,4,0.1,0.0,0.1,0.95,0.657765,0.342235,,2.597365,519473,80527,28,467.14516129032256,3.882767,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
41,,4,0.1,0.0,0.1,0.9,0.633345,0.366655,,2.643545,528709,71291,21,746.6709677419354,1.0890430000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,SecondByGraaskampKatzen"
