,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.01,0,0.01,0.99,0.84535125,0.15464875,,2.34194625,3747114,1052886,25,674.8048387,0.835777,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
1,,1,0.01,0,0.01,0.99,0.8643375,0.1356625,,2.35509375,3768150,1031850,24,676.2645161,0.749056,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
2,,1,0.01,0,0.01,0.99,0.844599375,0.155400625,,2.324736875,3719579,1080421,25,665.7790323,0.897011,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
3,,1,0.01,0,0.01,0.99,0.868348125,0.131651875,,2.36170125,3778722,1021278,24,701.8064516,0.878958,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
4,,1,0.01,0,0.01,0.99,0.83704625,0.16295375,,2.333229375,3733167,1066833,24,713.1822581,1.094302,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
5,,1,0.01,0,0.01,0.99,0.86126875,0.13873125,,2.352138125,3763421,1036579,25,687.4532258,0.986684,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
6,,1,0.01,0,0.01,0.99,0.867176875,0.132823125,,2.35723375,3771574,1028426,24,699.2612903,0.755042,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
7,,1,0.01,0,0.01,0.99,0.862705625,0.137294375,,2.359328125,3774925,1025075,25,650.7145161,1.115994,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
8,,1,0.01,0,0.01,0.99,0.86274875,0.13725125,,2.353234375,3765175,1034825,16,731.4516129,1.42063,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
9,,1,0.01,0,0.01,0.99,0.83243125,0.16756875,,2.32396625,3718346,1081654,25,651.1290323,2.338762,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
