,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.01,0.0,0.1,0.99,0.843295,0.156705,,2.77974,2779740.0,220260.0,18,748.4516129032259,0.8130700000000002,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
1,,1,0.01,0.0,0.1,0.99,0.8421,0.1579,,2.785377,2785377.0,214623.0,29,440.741935483871,3.376672,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
2,,1,0.01,0.0,0.1,0.99,0.842057,0.157943,,2.785689,2785689.0,214311.0,31,436.93225806451613,4.630886999999998,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
3,,1,0.01,0.0,0.1,0.99,0.842164,0.157836,,2.781439,2781439.0,218561.0,18,736.8774193548387,1.1160759999999998,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
4,,1,0.01,0.0,0.1,0.99,0.841061,0.158939,,2.783057,2783057.0,216943.0,24,717.3693548387097,1.0800399999999997,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
5,,1,0.01,0.0,0.1,0.99,0.840073,0.159927,,2.778279,2778279.0,221721.0,25,678.174193548387,1.1223220000000003,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
6,,1,0.01,0.0,0.1,0.99,0.842044,0.157956,,2.78643,2786430.0,213570.0,31,421.9258064516129,7.5300090000000015,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
7,,1,0.01,0.0,0.1,0.99,0.840725,0.159275,,2.781916,2781916.0,218084.0,22,718.0935483870968,1.10075,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
8,,1,0.01,0.0,0.1,0.99,0.838809,0.161191,,2.779708,2779708.0,220292.0,15,770.6225806451613,1.8412880000000005,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
9,,1,0.01,0.0,0.1,0.99,0.835707,0.164293,,2.775588,2775588.0,224412.0,23,713.4870967741936,1.125006,"TitForTat,TidemanAndChieruzzi,Champion,Borufsen,Grofman"
