,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
21,,2,0.1,0.0,0.1,0.99,0.7258714285714286,0.27412857142857144,,2.5449535714285716,712587,127413,14,747.4064516129032,1.132044,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
22,,2,0.1,0.0,0.1,0.95,0.6879857142857143,0.3120142857142857,,2.5413892857142857,711589,128411,21,727.6516129032258,1.2344329999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
23,,2,0.1,0.0,0.1,0.9,0.6322285714285715,0.3677714285714286,,2.4895964285714287,697087,142913,25,671.8483870967742,0.9207940000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
24,,2,0.2,0.0,0.01,0.99,0.8033392857142857,0.19666071428571427,,2.550275,714077,125923,23,705.8016129032258,1.0071729999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
25,,2,0.2,0.0,0.01,0.95,0.8189428571428572,0.18105714285714286,,2.652589285714286,742725,97275,21,720.2887096774193,1.03291,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
26,,2,0.2,0.0,0.01,0.9,0.8136321428571428,0.18636785714285714,,2.6117785714285713,731298,108702,25,709.4854838709678,1.0183339999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
27,,2,0.2,0.0,0.1,0.99,0.7094678571428571,0.29053214285714285,,2.5665964285714287,718647,121353,25,669.3596774193549,0.854543,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
28,,2,0.2,0.0,0.1,0.95,0.6832714285714285,0.3167285714285714,,2.5479,713412,126588,31,435.8016129032258,4.640938,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
29,,2,0.2,0.0,0.1,0.9,0.6399964285714286,0.3600035714285714,,2.499832142857143,699953,140047,31,430.208064516129,3.760438000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
30,,2,0.3,0.0,0.01,0.99,0.8731607142857143,0.1268392857142857,,2.67275,748370,91630,20,753.2903225806451,1.0469650000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
31,,2,0.3,0.0,0.01,0.95,0.8292857142857143,0.1707142857142857,,2.598775,727657,112343,25,701.5725806451613,0.9555740000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
32,,2,0.3,0.0,0.01,0.9,0.6702214285714285,0.3297785714285714,,2.5700142857142856,719604,120396,25,675.0290322580645,0.9065970000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
33,,2,0.3,0.0,0.1,0.99,0.6984214285714285,0.3015785714285714,,2.56085,717038,122962,25,700.1677419354838,1.009576,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
34,,2,0.3,0.0,0.1,0.95,0.6834,0.3166,,2.55435,715218,124782,25,681.1241935483871,1.099345,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
35,,2,0.3,0.0,0.1,0.9,0.6339642857142858,0.3660357142857143,,2.5253107142857143,707087,132913,26,469.1790322580645,3.5868849999999988,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
36,,4,0.1,0.0,0.01,0.99,0.7602071428571429,0.23979285714285714,,2.6590214285714286,744526,95474,25,689.7693548387097,0.9269700000000003,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
37,,4,0.1,0.0,0.01,0.95,0.7406357142857143,0.2593642857142857,,2.558935714285714,716502,123498,21,719.5935483870968,1.1157409999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
