,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.01,0.0,0.1,0.99,0.780140625,0.219859375,,2.6235725,4197716.0,602284.0,24,509.69354838709677,5.304889999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
1,,1,0.01,0.0,0.1,0.99,0.77454875,0.22545125,,2.6240525,4198484.0,601516.0,12,600.0983870967742,1.065016,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
2,,1,0.01,0.0,0.1,0.99,0.771265625,0.228734375,,2.620628125,4193005.0,606995.0,6,634.2516129032258,1.874167,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
3,,1,0.01,0.0,0.1,0.99,0.7713625,0.2286375,,2.620736875,4193179.0,606821.0,19,556.8177419354839,1.277834,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
4,,1,0.01,0.0,0.1,0.99,0.773249375,0.226750625,,2.623051875,4196883.0,603117.0,6,616.0451612903225,1.832036000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
5,,1,0.01,0.0,0.1,0.99,0.77481375,0.22518625,,2.628375,4205400.0,594600.0,3,662.916129032258,2.3517469999999996,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
6,,1,0.01,0.0,0.1,0.99,0.77554,0.22446,,2.6195425,4191268.0,608732.0,22,511.0532258064516,3.5862800000000004,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
7,,1,0.01,0.0,0.1,0.99,0.7730675,0.2269325,,2.618510625,4189617.0,610383.0,7,615.3193548387097,1.6475169999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
8,,1,0.01,0.0,0.1,0.99,0.77560375,0.22439625,,2.6270525,4203284.0,596716.0,29,475.8048387096774,4.146179999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
9,,1,0.01,0.0,0.1,0.99,0.772183125,0.227816875,,2.624594375,4199351.0,600649.0,18,529.7145161290323,5.114984000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman,Leyvraz"
