,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.01,0.0,0.1,0.99,0.804865,0.195135,,2.6531564285714286,3714419.0,485581.0,23,691.7629032258064,1.4461109999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
1,,1,0.01,0.0,0.1,0.99,0.8068378571428572,0.19316214285714287,,2.654455,3716237.0,483763.0,19,740.7645161290322,1.2338089999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
2,,1,0.01,0.0,0.1,0.99,0.8019292857142857,0.1980707142857143,,2.647877142857143,3707028.0,492972.0,29,452.05806451612904,4.928431,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
3,,1,0.01,0.0,0.1,0.99,0.8075014285714286,0.19249857142857144,,2.652552857142857,3713574.0,486426.0,25,696.9758064516129,1.4359880000000003,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
4,,1,0.01,0.0,0.1,0.99,0.8060314285714286,0.19396857142857143,,2.6541,3715740.0,484260.0,23,726.75,1.4239969999999995,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
5,,1,0.01,0.0,0.1,0.99,0.8026414285714286,0.19735857142857144,,2.6446764285714286,3702547.0,497453.0,17,743.9903225806452,1.382936,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
6,,1,0.01,0.0,0.1,0.99,0.8047828571428571,0.19521714285714287,,2.64659,3705226.0,494774.0,25,692.1564516129032,1.2560159999999996,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
7,,1,0.01,0.0,0.1,0.99,0.80398,0.19602,,2.651357857142857,3711901.0,488099.0,22,737.9225806451612,1.5377069999999993,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
8,,1,0.01,0.0,0.1,0.99,0.8049107142857143,0.19508928571428572,,2.645950714285714,3704331.0,495669.0,21,733.7193548387097,1.4035139999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
9,,1,0.01,0.0,0.1,0.99,0.8057571428571428,0.19424285714285713,,2.657432142857143,3720405.0,479595.0,16,736.3112903225806,1.0760040000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
