,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,2,0.1,0.0,0.05,0.001,0.95,0.45760625,0.54239375,,1.96280625,314049,165951,25,685.241935483871,0.8390659999999996,"TitForTat,OmegaTFT,AllC,AllD"
