,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.1,0.0,0.05,0.1,0.95,0.950102,0.049898,,2.948383,5896766.0,103234.0,2,840.47,0.164066,TitForTat
1,,1,0.2,0.0,0.05,0.1,0.95,0.8999605,0.1000395,,2.8915825,5783165.0,216835.0,1,883.22,0.343994,TitForTat
2,,2,0.1,0.0,0.05,0.1,0.95,0.949807,0.050193,,2.9478015,5895603.0,104397.0,1,863.385,0.18506799999999998,TitForTat
3,,2,0.2,0.0,0.05,0.1,0.95,0.8992315,0.1007685,,2.890292,5780584.0,219416.0,2,824.805,0.34412000000000004,TitForTat
4,,4,0.1,0.0,0.05,0.1,0.95,0.948414,0.051586,,2.9455805,5891161.0,108839.0,2,856.82,0.20199999999999999,TitForTat
5,,4,0.2,0.0,0.05,0.1,0.95,0.8983835,0.1016165,,2.8885985,5777197.0,222803.0,2,791.885,0.18695,TitForTat
6,,8,0.1,0.0,0.05,0.1,0.95,0.94658,0.05342,,2.942386,5884772.0,115228.0,2,852.38,0.274998,TitForTat
7,,8,0.2,0.0,0.05,0.1,0.95,0.8856585,0.1143415,,2.8672535,5734507.0,265493.0,1,935.43,0.6280319999999999,TitForTat
