,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,2,0.1,0.0,0.05,0.001,0.95,0.34014375,0.65985625,,1.7445,279120.0,200880.0,27,461.4193548387097,4.063001999999999,"TitForTat,OmegaTFT,AllC,AllD"
1,,2,0.1,0.0,0.05,0.001,0.99,0.78511875,0.21488125,,2.26498125,362397.0,117603.0,21,720.3064516129032,0.841035,"TitForTat,OmegaTFT,AllC,AllD"
