,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.1,0.0,0.05,0.1,0.95,0.949897,0.050103,,2.9481375,5896275.0,103725.0,1,902.46,0.214061,TitForTat
1,,1,0.2,0.0,0.05,0.1,0.95,0.900101,0.099899,,2.8916085,5783217.0,216783.0,1,924.725,0.195073,TitForTat
2,,2,0.1,0.0,0.05,0.1,0.95,0.9500435,0.0499565,,2.948282,5896564.0,103436.0,1,819.77,0.164,TitForTat
3,,2,0.2,0.0,0.05,0.1,0.95,0.899932,0.100068,,2.891394,5782788.0,217212.0,2,746.31,0.14499900000000002,TitForTat
4,,4,0.1,0.0,0.05,0.1,0.95,0.9482355,0.0517645,,2.94537,5890740.0,109260.0,2,794.655,0.15496100000000002,TitForTat
5,,4,0.2,0.0,0.05,0.1,0.95,0.896625,0.103375,,2.8848815,5769763.0,230237.0,2,751.21,0.163954,TitForTat
6,,8,0.1,0.0,0.05,0.1,0.95,0.9444215,0.0555785,,2.9379735,5875947.0,124053.0,1,886.64,0.20900000000000002,TitForTat
7,,8,0.2,0.0,0.05,0.1,0.95,0.8862815,0.1137185,,2.8675445,5735089.0,264911.0,1,938.895,0.20596499999999998,TitForTat
