,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.05,0.0,0.05,0.001,0.95,2500,0.49409533333333333,0.5059046666666667,,1.7315113333333334,2597267.0,1902733.0,20,746.36,4.991312999999998,"TitForTat,Joss,Downing"
1,,1,0.05,0.0,0.05,0.001,0.99,2500,0.974574,0.025426,,1.8888713333333333,2833307.0,1666693.0,25,683.3467741935484,4.280526,"TitForTat,Joss,Downing"
2,,1,0.05,0.0,0.05,0.01,0.95,2500,0.36726933333333334,0.6327306666666667,,1.5334833333333333,2300225.0,2199775.0,14,755.97,4.535006,"TitForTat,Joss,Downing"
3,,1,0.05,0.0,0.05,0.01,0.99,2500,0.539332,0.460668,,1.687818,2531727.0,1968273.0,20,747.7209677419355,4.557421000000001,"TitForTat,Joss,Downing"
4,,1,0.05,0.0,0.05,0.05,0.95,2500,0.2595693333333333,0.7404306666666667,,1.4327293333333333,2149094.0,2350906.0,27,458.8441935483871,30.715626999999994,"TitForTat,Joss,Downing"
5,,1,0.05,0.0,0.05,0.05,0.99,2500,0.37106,0.62894,,1.540854,2311281.0,2188719.0,28,474.2390322580645,15.163269000000003,"TitForTat,Joss,Downing"
6,,1,0.05,0.0,0.05,0.1,0.95,2500,0.238092,0.761908,,1.4072993333333332,2110949.0,2389051.0,11,760.898064516129,4.673978999999999,"TitForTat,Joss,Downing"
7,,1,0.05,0.0,0.05,0.1,0.99,2500,0.34233933333333333,0.6576606666666667,,1.5277453333333333,2291618.0,2208382.0,20,736.8677419354839,4.633160999999999,"TitForTat,Joss,Downing"
8,,1,0.1,0.0,0.05,0.001,0.95,2500,0.39842866666666665,0.6015713333333333,,1.4675766666666668,2201365.0,2298635.0,10,767.7393548387097,4.655696999999999,"TitForTat,Joss,Downing"
9,,1,0.1,0.0,0.05,0.001,0.99,2500,0.8827166666666667,0.11728333333333334,,1.8702806666666667,2805421.0,1694579.0,18,754.6112903225807,4.683290000000003,"TitForTat,Joss,Downing"
10,,1,0.1,0.0,0.05,0.01,0.95,2500,0.055334,0.944666,,1.0941533333333333,1641230.0,2858770.0,31,432.0967741935484,26.399804999999997,"TitForTat,Joss,Downing"
11,,1,0.1,0.0,0.05,0.01,0.99,2500,0.40170333333333336,0.5982966666666667,,1.5253113333333332,2287967.0,2212033.0,30,431.52774193548385,32.015305,"TitForTat,Joss,Downing"
12,,1,0.1,0.0,0.05,0.05,0.95,2500,0.12364933333333333,0.8763506666666666,,1.2023833333333334,1803575.0,2696425.0,20,751.1345161290322,4.618022000000002,"TitForTat,Joss,Downing"
13,,1,0.1,0.0,0.05,0.05,0.99,2500,0.27242,0.72758,,1.4265953333333334,2139893.0,2360107.0,28,448.7209677419355,31.510934999999996,"TitForTat,Joss,Downing"
14,,1,0.1,0.0,0.05,0.1,0.95,2500,0.19750333333333334,0.8024966666666666,,1.325776,1988664.0,2511336.0,25,521.2864516129032,25.12531,"TitForTat,Joss,Downing"
15,,1,0.1,0.0,0.05,0.1,0.99,2500,0.30072866666666664,0.6992713333333334,,1.4605486666666667,2190823.0,2309177.0,20,759.0764516129033,4.821001999999999,"TitForTat,Joss,Downing"
16,,1,0.2,0.0,0.05,0.001,0.95,2500,0.09975066666666667,0.9002493333333333,,1.1514266666666666,1727140.0,2772860.0,30,439.97322580645164,27.498272,"TitForTat,Joss,Downing"
17,,1,0.2,0.0,0.05,0.001,0.99,2500,0.56616,0.43384,,1.610228,2415342.0,2084658.0,25,516.2851612903225,32.93522600000001,"TitForTat,Joss,Downing"
18,,1,0.2,0.0,0.05,0.01,0.95,2500,0.120738,0.879262,,1.1838853333333332,1775828.0,2724172.0,30,444.97322580645164,22.312375999999997,"TitForTat,Joss,Downing"
19,,1,0.2,0.0,0.05,0.01,0.99,2500,0.10653,0.89347,,1.16282,1744230.0,2755770.0,26,475.00354838709677,29.808381999999998,"TitForTat,Joss,Downing"
