,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.05,0.0,0.05,0.001,0.95,2500,0.847498,0.152502,,2.700464,8101392.0,898608.0,23,737.0748387096775,5.558922999999999,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
1,,1,0.05,0.0,0.05,0.001,0.99,2500,0.54537,0.45463,,1.979524,5938572.0,3061428.0,28,481.60967741935485,9.841924000000002,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
2,,1,0.05,0.0,0.05,0.01,0.95,2500,0.603608,0.396392,,2.3811336666666665,7143401.0,1856599.0,29,436.3577419354839,35.575025000000004,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
3,,1,0.05,0.0,0.05,0.01,0.99,2500,0.7867533333333333,0.21324666666666667,,2.616769,7850307.0,1149693.0,22,727.8754838709677,9.033964000000001,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
4,,1,0.05,0.0,0.05,0.05,0.95,2500,0.453117,0.546883,,2.2092056666666666,6627617.0,2372383.0,31,432.12612903225806,35.05903300000001,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
5,,1,0.05,0.0,0.05,0.05,0.99,2500,0.6867253333333333,0.31327466666666665,,2.4910876666666666,7473263.0,1526737.0,22,747.2593548387097,5.385887,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
6,,1,0.05,0.0,0.05,0.1,0.95,2500,0.39941,0.60059,,2.173332,6519996.0,2480004.0,25,540.6545161290322,31.137016999999993,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
7,,1,0.05,0.0,0.05,0.1,0.99,2500,0.606765,0.393235,,2.4119186666666668,7235756.0,1764244.0,10,771.0390322580645,5.2850410000000005,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
8,,1,0.1,0.0,0.05,0.001,0.95,2500,0.5026673333333334,0.49733266666666665,,2.1872783333333334,6561835.0,2438165.0,6,762.9293548387096,5.126204000000001,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
9,,1,0.1,0.0,0.05,0.001,0.99,2500,0.7558806666666666,0.24411933333333333,,2.578756333333333,7736269.0,1263731.0,27,467.14032258064515,27.040186999999996,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
10,,1,0.1,0.0,0.05,0.01,0.95,2500,0.2516966666666667,0.7483033333333333,,1.9416526666666667,5824958.0,3175042.0,26,488.66548387096776,18.774167999999992,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
11,,1,0.1,0.0,0.05,0.01,0.99,2500,0.466239,0.533761,,2.201245666666667,6603737.0,2396263.0,28,478.3116129032258,8.991558000000001,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
12,,1,0.1,0.0,0.05,0.05,0.95,2500,0.29934866666666665,0.7006513333333333,,2.0598636666666668,6179591.0,2820409.0,30,438.60967741935485,25.631960999999993,"TitForTat,Champion,Borufsen,Cave,Adams,GraaskampAndKatzen"
