,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
15,,4,0.1,0.0,0.05,0.1,0.99,2500,0.3627553333333333,0.6372446666666667,,2.2776093333333334,6832828.0,2167172.0,6,776.8377419354839,4.9779760000000035,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
16,,4,0.2,0.0,0.05,0.001,0.95,2500,0.4140893333333333,0.5859106666666667,,2.2363086666666665,6708926.0,2291074.0,25,509.6458064516129,25.487099000000004,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
17,,4,0.2,0.0,0.05,0.001,0.99,2500,0.413951,0.586049,,2.2632856666666665,6789857.0,2210143.0,25,559.6638709677419,28.144526000000003,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
18,,4,0.2,0.0,0.05,0.01,0.95,2500,0.19192,0.80808,,2.049336,6148008.0,2851992.0,29,449.71290322580643,33.304036999999994,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
19,,4,0.2,0.0,0.05,0.01,0.99,2500,0.306834,0.693166,,2.2500556666666665,6750167.0,2249833.0,25,529.6848387096774,29.73407000000001,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
20,,4,0.2,0.0,0.05,0.05,0.95,2500,0.20868833333333334,0.7913116666666666,,2.0789116666666665,6236735.0,2763265.0,26,474.3174193548387,38.20293699999999,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
21,,4,0.2,0.0,0.05,0.05,0.99,2500,0.318964,0.681036,,2.1949616666666665,6584885.0,2415115.0,27,466.27290322580643,30.668546999999997,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
22,,4,0.2,0.0,0.05,0.1,0.95,2500,0.240848,0.759152,,2.0876586666666666,6262976.0,2737024.0,25,525.0383870967742,30.92122399999999,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
23,,4,0.2,0.0,0.05,0.1,0.99,2500,0.333046,0.666954,,2.1542836666666667,6462851.0,2537149.0,25,534.8509677419355,28.455019,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
24,,8,0.05,0.0,0.05,0.001,0.95,2500,0.8593263333333333,0.14067366666666667,,2.876011,8628033.0,371967.0,9,774.9480645161291,5.197037000000002,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
25,,8,0.05,0.0,0.05,0.001,0.99,2500,0.966212,0.033788,,2.9797813333333334,8939344.0,60656.0,19,757.86,5.327035999999999,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
26,,8,0.05,0.0,0.05,0.01,0.95,2500,0.821926,0.178074,,2.748518,8245554.0,754446.0,17,761.44,6.350081000000001,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
27,,8,0.05,0.0,0.05,0.01,0.99,2500,0.893479,0.106521,,2.9013876666666665,8704163.0,295837.0,25,576.9964516129032,15.880085999999997,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
28,,8,0.05,0.0,0.05,0.05,0.95,2500,0.6485246666666666,0.3514753333333333,,2.5907086666666665,7772126.0,1227874.0,4,779.548064516129,5.383033000000001,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
29,,8,0.05,0.0,0.05,0.05,0.99,2500,0.7941416666666666,0.20585833333333334,,2.757738333333333,8273215.0,726785.0,18,759.5070967741935,5.541966000000002,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
30,,8,0.05,0.0,0.05,0.1,0.95,2500,0.567336,0.432664,,2.52759,7582770.0,1417230.0,25,571.1648387096774,30.705029999999994,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
31,,8,0.05,0.0,0.05,0.1,0.99,2500,0.7017316666666666,0.29826833333333336,,2.6025793333333334,7807738.0,1192262.0,3,781.5996774193549,5.4848360000000005,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
32,,8,0.1,0.0,0.05,0.001,0.95,2500,0.7602483333333333,0.23975166666666667,,2.6403263333333333,7920979.0,1079021.0,12,766.2396774193548,5.794039999999997,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
33,,8,0.1,0.0,0.05,0.001,0.99,2500,0.8570293333333333,0.14297066666666666,,2.8672686666666665,8601806.0,398194.0,20,750.6970967741936,5.022001999999999,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
34,,8,0.1,0.0,0.05,0.01,0.95,2500,0.6125646666666666,0.38743533333333335,,2.5799833333333333,7739950.0,1260050.0,18,747.7854838709677,5.735882999999999,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
35,,8,0.1,0.0,0.05,0.01,0.99,2500,0.7393363333333334,0.2606636666666667,,2.690753,8072259.0,927741.0,14,766.3119354838709,5.658128,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
36,,8,0.1,0.0,0.05,0.05,0.95,2500,0.512448,0.487552,,2.453244333333333,7359733.0,1640267.0,14,756.0964516129033,5.583055,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
37,,8,0.1,0.0,0.05,0.05,0.99,2500,0.5942706666666666,0.40572933333333333,,2.514618666666667,7543856.0,1456144.0,25,529.1487096774193,21.653134000000005,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
38,,8,0.1,0.0,0.05,0.1,0.95,2500,0.430676,0.569324,,2.350653,7051959.0,1948041.0,4,790.7967741935483,5.645048000000001,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
39,,8,0.1,0.0,0.05,0.1,0.99,2500,0.552225,0.447775,,2.482666666666667,7448000.0,1552000.0,17,759.2387096774194,5.613315999999999,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
40,,8,0.2,0.0,0.05,0.001,0.95,2500,0.5387823333333334,0.4612176666666667,,2.4879243333333334,7463773.0,1536227.0,25,537.8232258064517,24.135512,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
41,,8,0.2,0.0,0.05,0.001,0.99,2500,0.605257,0.394743,,2.579857,7739571.0,1260429.0,10,769.294193548387,5.697890000000001,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
42,,8,0.2,0.0,0.05,0.01,0.95,2500,0.4860486666666667,0.5139513333333333,,2.3995603333333335,7198681.0,1801319.0,12,772.174193548387,5.2179590000000005,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
43,,8,0.2,0.0,0.05,0.01,0.99,2500,0.495029,0.504971,,2.4034376666666666,7210313.0,1789687.0,11,766.0616129032258,6.405088,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
44,,8,0.2,0.0,0.05,0.05,0.95,2500,0.36713066666666666,0.6328693333333333,,2.2227723333333333,6668317.0,2331683.0,25,493.9383870967742,27.451107,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
45,,8,0.2,0.0,0.05,0.05,0.99,2500,0.45118033333333335,0.5488196666666667,,2.3277106666666665,6983132.0,2016868.0,10,771.7232258064516,5.633251000000001,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
46,,8,0.2,0.0,0.05,0.1,0.95,2500,0.33054533333333336,0.6694546666666666,,2.190360666666667,6571082.0,2428918.0,25,495.6274193548387,25.624003000000005,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
47,,8,0.2,0.0,0.05,0.1,0.99,2500,0.417448,0.582552,,2.239119666666667,6717359.0,2282641.0,24,735.3048387096774,5.454235999999999,"TitForTat,Champion,Borufsen,SecondByCave,SecondByWmAdams,SecondByGraaskampKatzen"
