,id,tn_score,tn_time,p_cc,p_cd,p_dc,p_dd
43,Stoc13,627.6918867924528,0.029591949056603794,0.24431746948820543,0.7753693144337314,0.5996557759291836,0.45523512711674174
44,Stoc14,548.5309433962265,0.029288669811320774,0.9119542583670177,0.6197116293034924,0.29428007778197474,0.9802404369373245
45,Stoc15,640.258679245283,0.03022175660377359,0.7482550796979737,0.6822703719120007,0.3131164676286381,0.3770904870628461
46,Stoc16,636.9205660377359,0.030093406603773562,0.9045280532988547,0.8096633200881911,0.0329491735247468,0.21514082033903226
47,Stoc17,678.5433962264151,0.028496862264150966,0.22973350689937877,0.5323738423256549,0.5342008277943291,0.3351262690918504
48,Stoc18,672.251320754717,0.029400001886792454,0.29813063482557967,0.3550600527976512,0.6467637770765942,0.4720672526217117
49,Stoc19,663.6452830188679,0.03113066603773583,0.2787675885661589,0.5668150353632064,0.6574833922443439,0.0005273566626349258
50,Stoc20,581.4030188679245,0.02606376226415094,0.9679316532422065,0.9930375636577186,0.508908544595752,0.18337707610547804
51,Stoc21,634.1954716981132,0.02961249528301884,0.9146778714341666,0.5257068926711905,0.25068730477553114,0.26720943365278893
52,Stoc22,649.3107547169811,0.03301048679245287,0.10563578834193421,0.6552914430171511,0.5405886829639728,0.6994235056704322
53,Stoc23,660.2369811320755,0.031343529245283094,0.6266350618090202,0.5667493019611046,0.2235584188304428,0.04302550020449436
54,Stoc24,611.4211320754717,0.034172631132075526,0.8854261680432118,0.03276925187105484,0.7424817802270463,0.6432927700742592
55,Stoc25,622.5084905660377,0.025719328301886744,0.7033976953544395,0.41219111130440644,0.3246590337540034,0.6793043983318916
56,Stoc26,638.3796226415094,0.02140951981132076,0.9350139026527069,0.0622941374882644,0.4032650647948375,0.6528574613331762
57,Stoc27,642.2001886792452,0.024257744339622633,0.9457382844992196,0.040690510403396996,0.8381773133724917,0.25373931111705894
58,Stoc28,542.9045283018868,0.020824665094339657,0.8603215859547623,0.8706839095352594,0.9358367770107265,0.6230039665217292
59,Stoc29,609.9501886792452,0.025170283018867916,0.8257129349535292,0.8338080477154006,0.2222822430104101,0.6256851051822283
60,Stoc30,676.6890566037736,0.021916744339622637,0.4705018311846747,0.2042185075676568,0.5333814648418512,0.4230164751406347
61,Stoc31,715.5843396226416,0.024947230188679264,0.3524969099296412,0.3283173237972332,0.21880109250886182,0.09525980439984238
62,Stoc32,705.4298113207548,0.02741274150943399,0.5204467471797322,0.15814559115536242,0.2465953301742202,0.12354871444121518
63,Stoc33,601.9018867924528,0.01990588113207546,0.9569120568827945,0.755386614118337,0.09030046109880807,0.5049902359937181
64,Stoc34,594.6607547169812,0.02082368867924527,0.7725885995200135,0.2942030179660712,0.6464225645710301,0.589104306261808
65,Stoc35,625.1641509433962,0.02087599622641509,0.998421517890145,0.33589949241113803,0.7705577792876779,0.32455641466431595
66,Stoc36,650.1792452830189,0.0224075009433962,0.3930464700799473,0.9624769353904528,0.5009682830230255,0.009012082955532796
67,Stoc37,706.7356603773585,0.02271091226415093,0.08332593384227427,0.047817006187663824,0.9083031264915898,0.48506213964817924
68,Stoc38,692.7928301886792,0.02175992735849054,0.32858566204396966,0.30640947740278335,0.3680213322513205,0.2679709667289121
69,Stoc39,645.0718867924528,0.020909406603773547,0.455282791595386,0.2879060335889292,0.5100577228660369,0.7893714246141885
70,Stoc40,707.5533962264151,0.020745324528301856,0.4666177727031854,0.668142804673361,0.14503415612031167,0.06677940338412736
71,Stoc41,736.8081132075472,0.020914222641509432,0.28270098570757196,0.21692450137764585,0.10984081322712258,0.09868381179576224
72,Stoc42,671.0381132075472,0.020099218867924526,0.2831276262801,0.15197776342005542,0.9714354707077721,0.1271990348346702
73,Stoc43,681.6728301886792,0.021017700000000025,0.6101396970883693,0.47015455624417735,0.12183085209582922,0.2429038354223253
74,Stoc44,644.2743396226415,0.020750566037735806,0.52700294410562,0.9458075820588094,0.5363985311380839,0.21841106219891304
75,Stoc45,599.2390566037736,0.02037150000000001,0.6985148610825832,0.7349827916584952,0.24558833102197208,0.691311294448296
76,Stoc46,599.2630188679245,0.02029707735849056,0.888296962984728,0.620161513939621,0.71623030181864,0.37645868570494667
77,Stoc47,602.537358490566,0.02071841981132075,0.761611703269811,0.6684942114208136,0.5208796156769303,0.4072758202080774
78,Stoc48,602.4703773584905,0.02065506981132078,0.46204325743075614,0.5233700221577949,0.6042599402233563,0.8552189650770854
79,Stoc49,579.4213207547169,0.020697773584905634,0.8485980677378232,0.5610300245915624,0.3218067961275354,0.877755304696451
80,Stoc50,640.3630188679246,0.020665631132075462,0.45032481511449596,0.35438052626254046,0.8752428696632496,0.021734179509899754
81,Stoc51,712.1818867924528,0.022424100000000013,0.5742697310681144,0.1758458728708655,0.08338419690705712,0.08595017427565033
82,Stoc52,615.9177358490566,0.02151931320754717,0.22544259762043906,0.9470792416398783,0.7417116707975098,0.5512967447548568
83,Stoc53,534.822641509434,0.01989303301886791,0.9290565256945246,0.6080203515801893,0.48917885696282026,0.9230389474482616
84,Stoc54,624.4392452830189,0.023324924528301854,0.7616095868245583,0.7518457463334428,0.26136501962562264,0.4590547213448767
85,Stoc55,616.3952830188679,0.02077682547169812,0.8480192443027368,0.5964688637229312,0.4053258091924601,0.30808567680480015
86,Stoc56,654.1437735849057,0.02134754056603769,0.6574685801392158,0.3887776067219135,0.474348640384304,0.0963810597348187
87,Stoc57,506.6752830188679,0.020963230188679245,0.39790764330759754,0.9707582923072421,0.8150401649943101,0.9690663943897644
88,Stoc58,638.7601886792453,0.021651019811320695,0.8606451136990755,0.4065841471838426,0.7660951546614193,0.08027858227601925
89,Stoc59,672.5028301886792,0.020994431132075445,0.08849179743877933,0.18799045681181425,0.6716235343100901,0.7761108229345605
90,Stoc60,734.3103773584905,0.021807243396226406,0.1652267437825442,0.02199318055373678,0.5431307338682256,0.526288589836196
91,Stoc61,532.9349056603774,0.019759121698113197,0.8603920197575516,0.49744627715146605,0.8620255101454486,0.879992838545905
92,Stoc62,622.4632075471698,0.021115337735849036,0.4202546255697366,0.2552400973430141,0.6368888228242873,0.7247690332568114
93,Stoc63,643.1801886792452,0.021100785849056596,0.5539963451834998,0.31147507733657276,0.45136662205912903,0.5470007493085689
94,Stoc64,635.2311320754717,0.02118495377358492,0.8210496084223728,0.0007243756413928271,0.48732422002585474,0.8381320457223569
95,Stoc65,607.6024528301887,0.02130450094339622,0.7412765739435052,0.31820285002725934,0.7893451466533873,0.43747457425706415
96,Stoc66,554.6579245283019,0.02047525754716981,0.8982638637506498,0.826342935318325,0.36129268813842197,0.7811082049686151
97,Stoc67,536.9641509433962,0.019988435849056567,0.9793152085314719,0.9982479167661823,0.23868511139713966,0.7876874885387257
98,Stoc68,605.8284905660378,0.022601426415094338,0.20956368164674588,0.8932628242857878,0.9791768495917936,0.4642159819293644
99,Stoc69,592.1064150943396,0.02087035849056601,0.13119050769633034,0.46330350743150783,0.6874467778511003,0.9781088264663822
100,Stoc70,708.9581132075472,0.022224639622641533,0.4850994150342869,0.014022033113094912,0.40797306115276655,0.4479338750062186
101,Stoc71,625.5958490566038,0.0211555858490566,0.2613690538526825,0.44371536982328275,0.9342334643642877,0.6310258899146641
102,Stoc72,738.1181132075471,0.02190227830188678,0.06138986700229099,0.4547348577840884,0.033194304208610914,0.3728878938586636
103,Stoc73,762.5388679245283,0.022916170754716966,0.08965954269461607,0.6020345904184227,0.010021742583354087,0.15346998283316104
104,Stoc74,533.1179245283018,0.021137797169811273,0.5404863517193383,0.6507302859086906,0.9195997782822396,0.9186678080805907
105,Stoc75,618.0403773584906,0.021346655660377335,0.17700235488750016,0.941150134051194,0.32151063854825346,0.8229106174156999
106,Stoc76,635.7249056603773,0.020986781132075496,0.9724340883834263,0.10641730761256396,0.4025965854270537,0.5835175588024558
107,Stoc77,658.9464150943396,0.02380640094339624,0.48101050395335454,0.6275258919947833,0.5335027400326287,0.007416238260647412
108,Stoc78,503.3183018867924,0.021828522641509425,0.6941799391087348,0.8329487710050248,0.867052997209027,0.9599833553606051
109,Stoc79,559.413962264151,0.020452534905660354,0.6667026283983063,0.8950050891063462,0.6848441407360306,0.6934232643844787
110,Stoc80,553.0690566037736,0.020294126415094347,0.5625024220216499,0.44566089406985676,0.8617108533403153,0.9245515668862584
111,Stoc81,568.1881132075472,0.019765544339622618,0.8377607199272427,0.906335596345318,0.7578220268847189,0.26128322928238257
112,Stoc82,723.4233962264151,0.02197801037735846,0.044250223871733274,0.23032458047848747,0.8026008150554612,0.3253588813038871
113,Stoc83,618.7820754716981,0.021922791509433964,0.6216074287837501,0.6232057506849089,0.930173517142538,0.11821267225882826
114,Stoc84,692.3349056603773,0.022121671698113188,0.1429556943569792,0.5236731069862467,0.692594365840037,0.2664474646632745
115,Stoc85,683.6558490566038,0.021699153773584896,0.36727564379553534,0.380976441008509,0.022151761769413802,0.7946840386196782
116,Stoc86,615.422641509434,0.022227042452830196,0.8206420190406282,0.29263438196095226,0.32744789844056366,0.7407314735557265
117,Stoc87,643.0767924528302,0.022090168867924514,0.9213636968475741,0.8487602207415373,0.011744437236327121,0.3420233714797697
118,Stoc88,740.0267924528301,0.021800613207547146,0.12438712773272032,0.13872288045133863,0.3657736454669219,0.4166744164238593
119,Stoc89,622.3311320754717,0.020929890566037716,0.9412655490280184,0.1859541749966459,0.2249207331697861,0.8056605302166695
120,Stoc90,745.9767924528302,0.02162308207547167,0.18007313892418852,0.20078654985131716,0.01737491515027423,0.1958751188998772
121,Stoc91,651.0962264150943,0.02095476320754713,0.6611545067564258,0.2636807453387776,0.6314694453733073,0.34553892202934056
122,Stoc92,725.1543396226415,0.02139236415094338,0.19868222705844396,0.06966477198406429,0.5217293408075796,0.21117929346947018
123,Stoc93,536.5649056603773,0.020619586792452835,0.7277110254361271,0.8212514027659039,0.9245124817112804,0.7933399782270586
124,Stoc94,557.9692452830188,0.020629528301886756,0.8083994527542947,0.2190750858386843,0.9614236608903135,0.8932276386239763
125,Stoc95,643.5450943396227,0.020957591509433982,0.6287030125974655,0.7358220902603789,0.04888373978368499,0.3753361982930794
126,Stoc96,691.1967924528302,0.02176216132075471,0.3275827035947557,0.03326648571474489,0.6231457451756053,0.011586689481839496
127,Stoc97,581.9133962264151,0.019610595283018856,0.8338694002144922,0.873776986457856,0.9860323852584378,0.08101035719960814
128,Stoc98,650.6713207547169,0.020590351886792427,0.4585822967349379,0.2069885131459751,0.4355432038729018,0.7488323313518882
129,Stoc99,589.0998113207547,0.020338534905660333,0.9206100218211557,0.5808919405725447,0.32376037518564826,0.6307184167814762
130,Stoc100,528.6964150943396,0.019795606603773566,0.857417003298197,0.9169736644826626,0.5433534160801399,0.8316353443638754
131,Stoc101,530.5277358490566,0.02089236981132078,0.39568817154131997,0.6299365254457299,0.9811784628550668,0.9778870007791512
132,Stoc102,657.0649056603773,0.022047454716981132,0.3170815290337856,0.6542937168890385,0.08108127446919333,0.8880561820076129
133,Stoc103,568.6469811320754,0.02038994528301886,0.8453601028078177,0.8747665651166718,0.9149641554119852,0.41543662537248693
134,Stoc104,706.2950943396227,0.021966983962264108,0.3999591732296698,0.44881999648393167,0.11721966146508467,0.040151965202402495
135,Stoc105,654.4098113207547,0.02120432452830186,0.710084567117013,0.22816310460768718,0.009726591679690921,0.7495575776144153
136,Stoc106,644.8015094339622,0.02178264716981134,0.5865543424564661,0.5623967658105353,0.29747318060162364,0.6449246302534148
137,Stoc107,632.3288679245283,0.021067104716981123,0.4831442234736374,0.6677024300024682,0.06102521993825527,0.944240095404506
138,Stoc108,604.9843396226415,0.021681584905660366,0.4502156817126769,0.8918708977836246,0.06683948076441149,0.9009348640704858
139,Stoc109,623.2083018867925,0.021174835849056568,0.7544402625638046,0.15078175813339056,0.7614331758178212,0.5121379173349055
140,Stoc110,649.8984905660377,0.021921156603773594,0.568253607501865,0.46618846353117394,0.22345804617271847,0.6041274700478134
141,Stoc111,683.1622641509434,0.024788146226415095,0.18949091301702214,0.3304747586785187,0.6147737370744301,0.5960215204542911
142,Stoc112,657.258679245283,0.024413665094339624,0.3819695216600637,0.3670837376546403,0.8418837219258939,0.15507098777180395
143,Stoc113,725.7145283018868,0.024795245283018897,0.18058557889871074,0.018925345077290268,0.8399197401856718,0.0757137549003124
144,Stoc114,650.535283018868,0.025062863207547116,0.5823611797274225,0.6684420510600094,0.6714515315148842,0.19818035261517863
145,Stoc115,662.6345283018868,0.02502492547169809,0.255684949996981,0.30779247631649087,0.8747931250788279,0.028300569841126832
146,Stoc116,676.9728301886793,0.023091329245282993,0.7713410796947855,0.2480438790523375,0.21555589917466345,0.38960130566170625
147,Stoc117,657.4175471698113,0.02169814245283019,0.7699172848758024,0.7883022542146874,0.08046702834705632,0.12156842951193503
148,Stoc118,674.807358490566,0.02343295283018868,0.8562782096067278,0.20133181948518053,0.1856740721992125,0.07113972289227022
149,Stoc119,640.4820754716981,0.02118997547169807,0.8917572989987822,0.7037151520314388,0.026362169207947983,0.4717798848468999
150,Stoc120,601.7762264150944,0.020760200943396208,0.7246807510034585,0.8695417757875359,0.886076235850941,0.09129232006287602
151,Stoc121,720.4449056603773,0.02307204622641509,0.16562185096164206,0.06241388285890426,0.5503116520678242,0.48955540513459306
152,Stoc122,714.5833962264151,0.020830855660377345,0.34805163884259505,0.03636154522417101,0.017524183409411753,0.7948846024112134
153,Stoc123,629.5828301886793,0.02114818962264152,0.6004205152088871,0.1357097063898095,0.333941249575998,0.9366937011819967
154,Stoc124,706.3643396226415,0.020756040566037706,0.07735025370694637,0.08835684289764989,0.9872878977895552,0.1612923971310667
155,Stoc125,658.1079245283019,0.021335276415094355,0.813595754050417,0.162837137945831,0.5622397512730358,0.1554522119942342
156,Stoc126,641.4156603773584,0.020675520754716993,0.7299030822648505,0.2162177006036512,0.6752197932387793,0.029597965318688302
157,Stoc127,605.9718867924528,0.020775823584905675,0.6814276352817246,0.5813269663863203,0.20112351407066353,0.8119993233278858
158,Stoc128,715.926037735849,0.022242339622641504,0.1975957545171726,0.9767304907184792,0.09734123802572114,0.06721022978025049
159,Stoc129,620.7271698113208,0.022341186792452828,0.8047060844235847,0.9224275075508597,0.447027724949144,0.004114235063378158
160,Stoc130,566.7583018867924,0.020509054716981123,0.4620231893541895,0.37931195120490335,0.6095141841915002,0.9924938949420099
161,Stoc131,577.4794339622641,0.02078650849056608,0.5587843700143265,0.40346964967771626,0.952421642990698,0.7479571830106763
162,Stoc132,680.0377358490566,0.02111863679245281,0.12870960133470433,0.002725358852181281,0.9985492501090197,0.4836731638988423
163,Stoc133,623.1630188679245,0.02062076132075472,0.3408839393487577,0.9258924822901351,0.2576199133033472,0.5866478127995369
164,Stoc134,575.1958490566037,0.020829169811320766,0.20539881315504538,0.7457360320137859,0.9922457588562231,0.6883327430219893
165,Stoc135,736.4854716981132,0.021035299056603764,0.14656433761597665,0.1453280999804406,0.41766901989628147,0.31563274772924665
166,Stoc136,584.0122641509435,0.020889595283018876,0.419990086202647,0.9347940659517722,0.2571536872517497,0.9060609883403954
167,Stoc137,624.8835849056604,0.02104498962264148,0.9303511121296902,0.25654793008625776,0.9959304618461974,0.14328013835048703
168,Stoc138,647.0124528301886,0.02082183962264147,0.1550929736480735,0.5191358491140482,0.9672262541727852,0.42286488220333585
169,Stoc139,729.7369811320755,0.021056001886792464,0.1891113877842061,0.34780644827675156,0.24402046589477855,0.08506496102539074
170,Stoc140,613.5092452830189,0.021089900000000005,0.632138682525744,0.2901040819982701,0.7773287442197415,0.5043744284592299
171,Stoc141,685.7637735849056,0.022107268867924523,0.2091471831760925,0.5399307176624998,0.7802845493476444,0.23467945579798455
172,Stoc142,655.9656603773585,0.021507033018867923,0.5577926325857906,0.13852233984689943,0.4308243683351204,0.5425169688039843
173,Stoc143,682.8198113207548,0.02373231981132075,0.6737567480602543,0.001691391792417729,0.5505359754980116,0.18361320336677123
174,Stoc144,680.8215094339623,0.022073825471698096,0.4048662226844434,0.5123675001278434,0.29447917507292765,0.3747892218660275
175,Stoc145,659.7622641509435,0.024640539622641476,0.652676896925552,0.12772895508357074,0.6989377936959599,0.04488724384719667
176,Stoc146,581.5220754716981,0.02337386792452829,0.5955303311632774,0.4307827437264542,0.7280652334601175,0.8265231710604557
177,Stoc147,674.233396226415,0.02266497075471695,0.2961389479269707,0.6404712011279073,0.3154691070050947,0.38984467120723176
178,Stoc148,565.6354716981132,0.020435850943396214,0.9589549086366645,0.7251329140670102,0.6988127489127165,0.4458125409545153
179,Stoc149,583.8409433962264,0.02047701886792455,0.44828252959833215,0.4062362284245584,0.8735511194724644,0.795692536224389
180,Stoc150,596.9041509433962,0.0204801113207547,0.9488583239481262,0.40799361164652326,0.7569963327058027,0.6077968199965219
181,Stoc151,695.3322641509434,0.022079249999999977,0.43970523241100856,0.228054804832304,0.14813419367695213,0.6229534709477285
182,Stoc152,668.371320754717,0.020999859433962254,0.772620033510795,0.051025513520853494,0.3327099560137122,0.19720110468034469
183,Stoc153,618.0509433962264,0.020981341509433944,0.7698943717976668,0.4258876263321477,0.9986378333565193,0.15231752136393917
184,Stoc154,612.8349056603773,0.023062917924528265,0.4981735032032186,0.5736865247794659,0.8046769474820145,0.4677582005917432
185,Stoc155,577.4654716981132,0.023470683018867913,0.5904518947685312,0.7348036376202056,0.16072036175550208,0.9399694681028578
186,Stoc156,704.9716981132076,0.02309762075471698,0.279831371452954,0.07348706172067576,0.7861870726827401,0.18067977155454307
187,Stoc157,632.0194339622642,0.020802435849056576,0.8260436470978768,0.022276687464868883,0.3093265500445451,0.7526465201242889
188,Stoc158,702.2256603773585,0.023908590566037755,0.24919508486444208,0.11442262187571273,0.6358944713527717,0.42954560861540025
189,Stoc159,610.2383018867924,0.020693973584905708,0.8619221168032739,0.46761550346736735,0.11414853116944224,0.6537856820148448
190,Stoc160,541.9766037735849,0.02112153962264152,0.34297583443776813,0.9966388539123341,0.6949940887315059,0.9050147908605366
191,Stoc161,702.3815094339623,0.02253815283018867,0.11613121398763582,0.7392355746296284,0.48659646871760476,0.17770670416173184
192,Stoc162,553.2130188679246,0.020917106603773574,0.9026929891391141,0.8428026177669727,0.921280570623468,0.4953483114145918
193,Stoc163,644.2750943396227,0.02190503962264149,0.8107226842802944,0.22046972512994933,0.18995025103814855,0.5723591106782636
194,Stoc164,678.6788679245283,0.02224512452830183,0.4853008051369889,0.11006408555095182,0.961113599471648,0.09169488703450768
195,Stoc165,569.0311320754716,0.020621867924528327,0.9501945207999739,0.7700156320240217,0.8180750070420781,0.589705627570822
196,Stoc166,630.9549056603773,0.021155390566037744,0.3211548920716162,0.6869366996975843,0.26064910909913686,0.8616507886719359
197,Stoc167,622.8332075471698,0.020970382075471684,0.4480000223656727,0.5683143154900756,0.7861744632222557,0.35215404222875313
198,Stoc168,636.9956603773585,0.021224865094339622,0.8983137989891793,0.3543163032717409,0.3067437375867317,0.27271084949293034
199,Stoc169,622.5471698113207,0.020843953773584924,0.8115029119213887,0.4768298871026704,0.8533525942921136,0.17779057926483766
200,Stoc170,555.0324528301887,0.021894988679245265,0.5507840847129875,0.7145056848447372,0.8476991799038115,0.8039778232287456
201,Stoc171,642.517358490566,0.022616524528301877,0.7262954935837634,0.09017682512662162,0.8273024100727986,0.278924545926559
202,Stoc172,564.594716981132,0.021942658490565984,0.21327058129374676,0.9794383308170588,0.668847434208247,0.8451446130037231
203,Stoc173,598.547358490566,0.020375279245282988,0.9634828835239486,0.39615150039023306,0.5494222127736949,0.6730743220992982
204,Stoc174,700.1716981132075,0.02310423018867927,0.25527637914469703,0.6141406344165836,0.37078568007583623,0.02692789698241249
205,Stoc175,715.8590566037736,0.022028400943396195,0.4812945387619636,0.4629400838905302,0.01747688845911699,0.2231638271499835
206,Stoc176,617.5737735849057,0.02122898867924525,0.8846066380892764,0.356601925940642,0.8232577428402712,0.18253385058354143
207,Stoc177,559.6690566037736,0.01997696320754717,0.9963522537952577,0.7596541926355868,0.938773305431125,0.43029074598951755
208,Stoc178,641.5667924528302,0.020225908490566005,0.9878412788453445,0.24619474921681306,0.41027194814904766,0.22973096275275073
209,Stoc179,658.2341509433962,0.022391052830188683,0.003845199901548413,0.3113970159194597,0.9339177799194052,0.8669226279643458
210,Stoc180,589.5158490566038,0.021391078301886787,0.9355982961288708,0.7938554823865337,0.08553692523025913,0.6758527828987002
211,Stoc181,648.0245283018868,0.022375442452830213,0.8399145304124972,0.6078657450628834,0.07283119033669183,0.40326146071338576
212,Stoc182,621.3137735849057,0.02117101981132076,0.8477395937674712,0.5118772588643101,0.7911480575603006,0.21657131152586062
213,Stoc183,645.7018867924528,0.020828080188679227,0.8314555211763852,0.3680528276813443,0.4707637268443725,0.24944267506994888
214,Stoc184,689.7581132075471,0.022701332075471713,0.26018450510864033,0.4199090857106923,0.6300997805246977,0.03334943669653234
215,Stoc185,628.0207547169812,0.02125879905660379,0.44998911541938014,0.7545394269502652,0.3380944929680394,0.639840814133092
216,Stoc186,617.1052830188679,0.02073025849056603,0.5870521919283843,0.5601027713306701,0.24960473939329042,0.7385912034798336
217,Stoc187,672.7788679245283,0.021638870754716974,0.02516132200661869,0.8641637003900535,0.8819225824282586,0.09586647363901712
218,Stoc188,678.2518867924529,0.021441228301886814,0.7107771275906398,0.12479628251703023,0.3190349510988312,0.28652247372855955
219,Stoc189,585.3622641509434,0.02005430943396225,0.8847257478341185,0.8116962981175663,0.08700239906462515,0.6726662505971562
220,Stoc190,598.8545283018868,0.02051040754716982,0.6921482304783564,0.6804378528716903,0.7201839713697389,0.39268338829711524
221,Stoc191,600.1354716981132,0.021133978301886822,0.31569397861590687,0.7824301296330597,0.7688459894520092,0.6608373972588414
222,Stoc192,681.3216981132075,0.021856332075471708,0.3276408037304155,0.11496454133111833,0.3838143729835767,0.8299136385300817
223,Stoc193,621.4803773584906,0.021516676415094322,0.2082580818540264,0.8483975828038258,0.19534115734614288,0.8767192698824358
224,Stoc194,601.1441509433962,0.02051786132075471,0.9257159752719133,0.6620884725135002,0.9178697153641663,0.09703368495159836
225,Stoc195,658.5218867924528,0.021419335849056614,0.36598848195631284,0.36771435608762193,0.6493779580308109,0.420127999028199
226,Stoc196,643.5954716981132,0.020391117924528298,0.9930180137266137,0.3493205744923358,0.17274939082680674,0.3726714546367368
227,Stoc197,639.3711320754717,0.022211734905660353,0.6309643825995851,0.6769401042360292,0.214318523563913,0.3853067729750487
228,Stoc198,532.3141509433963,0.020845067924528282,0.7270957262191917,0.935754071025023,0.6066149144013395,0.813838076209029
229,Stoc199,662.0245283018868,0.02040946132075467,0.0064150362107198156,0.37277783548293275,0.4679861754035114,0.976505042280034
230,Stoc200,683.1688679245283,0.022918953773584893,0.4597981001339084,0.522352659985699,0.4353407469732574,0.002383209971864364
231,Stoc201,587.9952830188679,0.02054545094339623,0.9716971747000137,0.9241125015640982,0.06381774186924494,0.6479542273754187
232,Stoc202,625.1181132075471,0.02139253018867921,0.33203100738988145,0.40085273778573527,0.7468105767263488,0.6824499632441884
233,Stoc203,682.8356603773585,0.02220095849056605,0.44047594321897565,0.7218169456215668,0.12444230420613589,0.2662787383145224
234,Stoc204,649.0394339622642,0.020377047169811268,0.981083300516125,0.1436415384547105,0.47686673908375765,0.38160839504127475
235,Stoc205,582.7150943396226,0.021153884905660374,0.7806050874607025,0.3229061445852389,0.17349443812900356,0.9918185277827707
236,Stoc206,586.9760377358491,0.021683621698113217,0.6991782991567564,0.9842977231213981,0.36617138908524116,0.5608744806825099
237,Stoc207,638.6201886792453,0.02206274999999996,0.5770635055063946,0.01139985799239962,0.7730354080660173,0.6964724705378669
238,Stoc208,635.2656603773585,0.024020663207547185,0.772546168124448,0.23355083856834935,0.5645371227148583,0.6041956041170807
239,Stoc209,692.8209433962264,0.024290259433962246,0.26724013643019895,0.7251731063104168,0.45033689406729316,0.1066795255803189
240,Stoc210,736.8905660377359,0.023990523584905662,0.11432655806711434,0.12268751495233765,0.5836848089396469,0.25284450251054424
241,Stoc211,607.998679245283,0.02467089622641507,0.9361344450122981,0.9003804004113111,0.19121105636269686,0.5042211335695399
242,Stoc212,579.9658490566038,0.02475178113207545,0.43839655824448753,0.5517521723623503,0.8684711054910582,0.6933054914963676
243,Stoc213,708.3215094339623,0.02278306415094342,0.31304485648386904,0.01601350134694579,0.8630651910191379,0.03865406240929414
244,Stoc214,633.0541509433963,0.021402852830188668,0.6609630657495824,0.8750350410967231,0.5467299353965991,0.19168390254770584
