,id,tn_score,tn_time,p_cc,p_cd,p_dc,p_dd
44,Stoc14,629.3703571428572,0.021568274999999998,0.7480799677192609,0.31808772302666954,0.9409945620884481,0.1702745356392249
45,Stoc15,547.4267857142858,0.02548195357142857,0.6202143384913797,0.7212208427796586,0.7917282929490604,0.7179540508076299
46,Stoc16,602.515,0.02022295178571426,0.835158665912501,0.759156772029928,0.4934668370610813,0.20403985431179206
47,Stoc17,608.5242857142857,0.02072567857142858,0.8144715971227797,0.3395568210024211,0.48102106336069483,0.7342143261612324
48,Stoc18,676.2810714285714,0.023163048214285692,0.06807862825022493,0.6037174720413148,0.03732246208702472,0.9615869949982744
49,Stoc19,668.5892857142857,0.02380650535714288,0.2401018781765497,0.687861078734667,0.36678428072101865,0.2875849720678333
50,Stoc20,610.0539285714286,0.022721121428571446,0.665902652783087,0.8204627316195563,0.8210462649220132,0.040411881622244294
51,Stoc21,675.1207142857143,0.022708333928571425,0.28026721583400394,0.2472430169784493,0.26977871711232804,0.7890114342491613
52,Stoc22,678.7903571428571,0.023293153571428585,0.22589656792994806,0.23535760029427566,0.23581182502793907,0.8676171461279243
53,Stoc23,628.1557142857143,0.026530980357142835,0.5225134702024589,0.968529012711439,0.3214776759209762,0.27682543083736977
54,Stoc24,661.7589285714286,0.02508540714285715,0.37719789849229624,0.2786397195029783,0.5648897464257483,0.25990615195614863
55,Stoc25,618.1782142857143,0.02178497142857141,0.8109332136667822,0.5750552798277954,0.6607483863717774,0.06961845044193593
56,Stoc26,652.7135714285714,0.024899807142857156,0.49388998002953177,0.23240828492460675,0.5127132854204044,0.4676687121488805
57,Stoc27,636.9178571428571,0.02249926785714282,0.5606032743653663,0.46492054173411335,0.38232085651250014,0.358138588642688
58,Stoc28,642.6160714285714,0.024882171428571444,0.7029490172758158,0.3667363845146441,0.45182503528259343,0.32954670282531373
59,Stoc29,668.1796428571429,0.023895323214285724,0.40923853658802534,0.2831484415383587,0.2530094779663685,0.4834065952703528
60,Stoc30,669.3053571428571,0.02483358214285714,0.4056380592651907,0.11981139131119589,0.7704845039526974,0.12781451881894823
61,Stoc31,728.9121428571428,0.023693992857142854,0.10747602352536312,0.04298439301664703,0.18563758090362492,0.5982221011665142
62,Stoc32,693.4667857142857,0.022009346428571417,0.16229091664436968,0.8949438782139669,0.018729341832898427,0.35509144208253574
63,Stoc33,678.5982142857143,0.02495874285714287,0.4057415678284728,0.54486887609696,0.01891368755398093,0.48339024120209284
64,Stoc34,715.2582142857143,0.024872241071428554,0.20272763179051512,0.5131840028258805,0.5963523194931549,0.048394692956360896
65,Stoc35,630.7082142857142,0.02519634107142855,0.5341579418389031,0.31403858350359426,0.62695373989835,0.6300297259946822
66,Stoc36,571.8889285714286,0.023878678571428575,0.5082267082527557,0.7216816208938717,0.318552399874352,0.8683129658473973
67,Stoc37,592.2482142857143,0.02516818035714282,0.37050650004330754,0.9300258841452715,0.03607870462616214,0.9703701522782159
68,Stoc38,655.5046428571428,0.026142142857142833,0.6628123978308628,0.44292350934834845,0.12141030834740485,0.2747136035050308
69,Stoc39,648.1335714285714,0.02724465535714286,0.4173077743799364,0.6910752798152421,0.32419650262853505,0.41634516584890724
70,Stoc40,630.3935714285715,0.024162910714285713,0.9025172767018212,0.30986487242132876,0.39338332398026665,0.03431788117845935
71,Stoc41,715.2342857142858,0.027307685714285712,0.23256581402074583,0.2574884665884526,0.3906414382393484,0.07987944004272629
72,Stoc42,713.7314285714285,0.024395646428571397,0.15169210562300683,0.6997366504726481,0.12168106610069629,0.26183911780803737
73,Stoc43,631.2817857142857,0.02253046785714285,0.49154939926799024,0.8646990008509505,0.3984435523631168,0.25776220725287313
74,Stoc44,634.2396428571428,0.021466139285714277,0.6107946187615939,0.11746416724511954,0.3931815534143943,0.7333376120457279
75,Stoc45,528.7125,0.0215297607142857,0.7852223814691685,0.9394066275039418,0.18010442554788952,0.9462544659173558
76,Stoc46,689.1357142857142,0.02325652857142855,0.05095035136935255,0.6411363762537141,0.3598643068052283,0.6101523115331252
77,Stoc47,729.2478571428571,0.024592508928571434,0.08341194594940793,0.6220234263032459,0.23741540409876516,0.13948649149829417
78,Stoc48,687.8582142857143,0.025624396428571408,0.3527308454363963,0.2605298391293378,0.253969132178543,0.6051774671720582
79,Stoc49,610.1085714285714,0.023324548214285708,0.3756280678495073,0.6079241673440845,0.3515421880725925,0.8465733341960937
80,Stoc50,531.85,0.023723458928571417,0.49708942636391085,0.991065265449251,0.5632267048630376,0.8785126023321672
81,Stoc51,685.5357142857143,0.029183869642857133,0.42651449077833936,0.2850491878340379,0.3315430966548093,0.2230320910409661
82,Stoc52,641.0117857142857,0.026460508928571425,0.2468153737676151,0.28041079497446064,0.7558685516074436,0.5949287097759985
83,Stoc53,531.6507142857142,0.02225261607142858,0.5918161844056169,0.8437984234071824,0.9113731706959739,0.5658809390383925
84,Stoc54,654.7132142857142,0.02449236785714286,0.2697419580495455,0.5789868011670695,0.710587950455929,0.14797563643866873
85,Stoc55,599.2317857142857,0.025560978571428594,0.48426759761008586,0.33413011971010453,0.7622597670534523,0.6923132239844855
86,Stoc56,692.55,0.023511135714285702,0.05038510705921617,0.16414326467563345,0.5885693023503955,0.7401191803612538
87,Stoc57,552.0260714285714,0.02150469285714284,0.9770385570178224,0.7077992286641049,0.5437320962034672,0.8408123404462959
88,Stoc58,613.6167857142857,0.023189519642857162,0.75722516747274,0.43800195386199814,0.6987362880641566,0.33646612246717966
89,Stoc59,640.1317857142857,0.02273578392857141,0.5814935095832272,0.4666047557222899,0.48361012861596686,0.12835255954588376
90,Stoc60,518.54,0.02217325892857141,0.9572581078137977,0.7062290077788324,0.5908590065651999,0.9031669403015039
91,Stoc61,555.3042857142857,0.022974817857142834,0.7184086446919803,0.5882606362876615,0.5048066617541273,0.8765198481311955
92,Stoc62,552.8192857142857,0.023855203571428583,0.5001490064785725,0.4937648699607895,0.7458386683351476,0.7287475666204769
93,Stoc63,588.1882142857143,0.026050099999999982,0.7326144275988921,0.0640212076201001,0.6818741041832226,0.9991535373581671
94,Stoc64,608.2878571428571,0.021540610714285723,0.16416835024187548,0.177398777142581,0.8930065915488458,0.8089359169520141
95,Stoc65,602.2007142857143,0.023223094642857156,0.358330157340245,0.6851414835878625,0.9781755212127924,0.2952942591983727
96,Stoc66,676.5707142857143,0.027630303571428566,0.28323799939544325,0.27650815952944374,0.6567599004167071,0.22778528597462833
97,Stoc67,550.3232142857142,0.02325937678571429,0.442892459799454,0.831320348038977,0.8609978416483063,0.6254283455488578
98,Stoc68,651.5728571428572,0.024087971428571442,0.7140288853511605,0.5859020441781781,0.28579969993767296,0.15329114882286043
99,Stoc69,647.3246428571429,0.024842289285714268,0.23920644074001673,0.5606387550691775,0.7512079341769524,0.23054721381495014
100,Stoc70,641.8146428571429,0.023060333928571413,0.2588797968571811,0.5049732480132963,0.56703249459267,0.47946232003544187
101,Stoc71,602.8553571428571,0.021087126785714276,0.2639830474152287,0.18906549731087907,0.9148666285950898,0.6753239161130306
102,Stoc72,698.7517857142857,0.022011685714285707,0.3839626764703534,0.053702851046874445,0.41293803048682587,0.4015074564729084
103,Stoc73,623.85,0.02189688035714286,0.2637997627762886,0.021893514849250617,0.6173962334436399,0.9394561851005225
104,Stoc74,571.6957142857143,0.0205469517857143,0.9332710126874441,0.32201993599222767,0.17807245575010433,0.9701847844375855
105,Stoc75,699.0664285714286,0.025411105357142843,0.019570519140707288,0.9182936750629499,0.20689761216118274,0.77748517962457
106,Stoc76,727.3332142857142,0.025089860714285702,0.19996898369781324,0.18648185378335402,0.2121797570451074,0.3738752870770372
107,Stoc77,608.6371428571429,0.022942573214285684,0.7437557112730677,0.9267169612948232,0.5793567971734775,0.18204316071341875
108,Stoc78,654.9310714285714,0.02449682678571428,0.3632655776896533,0.04621223983958356,0.43115671987348103,0.95509451211396
109,Stoc79,598.8053571428571,0.02519135892857144,0.31919704240548474,0.7984245501251604,0.1868241290669831,0.9648347159733174
110,Stoc80,704.2214285714285,0.025667998214285673,0.22227615154309865,0.43267355785319206,0.07044389338810675,1.2023963240404001e-05
111,Stoc81,611.2078571428572,0.022077144642857153,0.5736657905640539,0.4832853373169682,0.8771552005325624,0.24602526959797433
112,Stoc82,606.9246428571429,0.024036682142857146,0.15688964631361357,0.621730908623038,0.47670829591454056,0.7792283974995379
113,Stoc83,578.8432142857143,0.02294601607142856,0.7331504749261527,0.6269737573488843,0.3961860322062183,0.8386265553731447
114,Stoc84,625.1271428571429,0.0252283517857143,0.573226299663666,0.16432153570241526,0.29902568951971875,0.7059485112361842
115,Stoc85,635.975,0.02474198749999998,0.6937801413337031,0.5823215912798545,0.29304866410849284,0.132852568104741
116,Stoc86,541.3275,0.023912958928571426,0.7215261392378554,0.9355830465315665,0.6140252319157047,0.68038749655884
117,Stoc87,719.2507142857143,0.02632850714285713,0.19218829646167768,0.5636847048151276,0.19313614468266938,0.1474661201770502
118,Stoc88,606.5467857142858,0.021863616071428546,0.8118822073144906,0.3162239377236864,0.9529591524033445,0.1801239691186125
119,Stoc89,577.7467857142857,0.022865510714285674,0.05025166376786605,0.7290531323131959,0.9791787099672541,0.7066021412480769
120,Stoc90,601.7110714285715,0.02287256249999999,0.3697256401422284,0.2507632033331969,0.8031439536043775,0.7023704048105779
121,Stoc91,645.285,0.02330844999999997,0.464061736118383,0.411413225728948,0.1749603289064816,0.7467448518344133
122,Stoc92,611.795,0.022710124999999994,0.2209302052556832,0.7600986814923945,0.5957624600236298,0.6481688624093002
123,Stoc93,592.1939285714286,0.020744844642857137,0.512632835434485,0.39662268001130485,0.6080290972258983,0.7450711962424329
124,Stoc94,584.6196428571428,0.020623466071428564,0.7911390307219591,0.3352929506685617,0.5834849137276739,0.8277192880576035
125,Stoc95,574.9332142857143,0.020998649999999983,0.7557361629316238,0.22546690280519632,0.5352464065958848,0.8744867988011722
126,Stoc96,616.7192857142857,0.0210255232142857,0.8716812398527444,0.5610339251426393,0.4447522962251955,0.2788542780845512
127,Stoc97,558.2535714285714,0.02044102142857141,0.8714260121413896,0.6261908025183376,0.25282410379656683,0.8809841055776155
128,Stoc98,667.2325,0.021270823214285722,0.22346546810979995,0.8590910479428122,0.2544593269396056,0.08485107290778138
129,Stoc99,577.2071428571429,0.02007083928571428,0.9896555119865172,0.9468140753073814,0.5303953204245835,0.30113735015687293
130,Stoc100,660.2485714285714,0.023229114285714295,0.47408838043565027,0.05583975259986407,0.07705349754700241,0.6926116484425017
131,Stoc101,591.3457142857143,0.02199524285714283,0.1782846304986695,0.5712018164444691,0.5573800505407666,0.9785237518630431
132,Stoc102,626.8964285714286,0.02328565892857142,0.494593963247981,0.8770810161331432,0.7911559036557393,0.005111009610518691
133,Stoc103,696.6742857142857,0.023282674999999996,0.13195372665328065,0.44920423960627653,0.6920127421293011,0.10148021248920591
134,Stoc104,550.8617857142857,0.02128722857142858,0.3647413593904799,0.5689373336972386,0.9641486909639381,0.868892354616392
135,Stoc105,623.38,0.02088583392857141,0.9995447018176656,0.29786423941075946,0.57648346414192,0.003633882788211751
136,Stoc106,577.1267857142857,0.020615523214285718,0.4346783621106972,0.07306640157771105,0.8361318269653857,0.9875087156811744
137,Stoc107,632.5407142857143,0.022300535714285696,0.918436389875888,0.5326576663421323,0.4042262256988399,0.0818921791848991
138,Stoc108,567.0353571428572,0.020051375000000003,0.767946681780857,0.40226621387611305,0.3158136297121068,0.9125376998875149
139,Stoc109,618.3742857142857,0.021878433928571424,0.939996628692535,0.12206060363507543,0.8945706348932421,0.3407245791545771
140,Stoc110,638.4239285714285,0.02448855892857139,0.21621947949071363,0.9961369542447798,0.7668778869002535,0.0743652178524381
141,Stoc111,575.6139285714286,0.023686476785714276,0.34222292611115135,0.6955130553391814,0.8472615598567219,0.6778837257153307
142,Stoc112,614.8157142857143,0.02229805357142851,0.13730009981689129,0.20442952479675291,0.8701692641342706,0.918038287163204
143,Stoc113,661.4307142857143,0.022371207142857133,0.32226215507862543,0.01095668867099664,0.5218935480503389,0.3993917352971841
144,Stoc114,587.9846428571428,0.021350957142857133,0.786309559950106,0.814526063582579,0.8713006155782099,0.17111109855252626
145,Stoc115,569.8210714285714,0.021380353571428565,0.3938187140100762,0.7774361492619984,0.7888659234744381,0.5268520192725613
146,Stoc116,631.8928571428571,0.02235393392857143,0.30228154220086334,0.4684818709771865,0.987729823552198,0.08300380673363783
147,Stoc117,598.6282142857143,0.020887469642857127,0.7749604463217743,0.41260515155044164,0.974370598648195,0.38847912653922545
148,Stoc118,621.7510714285714,0.022340496428571426,0.37228936836101734,0.3968734834547023,0.7569829931234676,0.5050437657923097
149,Stoc119,663.7053571428571,0.0217862875,0.6899644904907883,0.1398808966470052,0.038678756950792925,0.48697358118949885
150,Stoc120,690.8296428571429,0.02311202678571426,0.40760770959882753,0.12301769189401557,0.5459780361791737,0.1159771430606491
151,Stoc121,610.1535714285715,0.022046703571428527,0.8767292843061855,0.7631842152100914,0.7543523540742207,0.0242345071830552
152,Stoc122,558.1057142857143,0.020320216071428573,0.8988225218192897,0.21530427492281756,0.7955899121904677,0.74902424723801
153,Stoc123,617.8142857142857,0.021930085714285685,0.2010935222218363,0.9205946517898645,0.5162207250324957,0.6719504483926859
154,Stoc124,606.6410714285714,0.021194739285714272,0.29997282440880413,0.7877718765374343,0.3565263127307472,0.8489389057044487
155,Stoc125,619.2871428571428,0.021473314285714258,0.1504233903970632,0.4588859850056576,0.9467944098307044,0.5204957508807573
156,Stoc126,664.605,0.022203303571428572,0.8694774730670918,0.24744202035903118,0.11260730863552282,0.3578330826854793
157,Stoc127,603.805,0.021081546428571424,0.5590348266669259,0.7421450514597211,0.12032536317841624,0.7673611889245243
158,Stoc128,660.7742857142857,0.021925425,0.33111965798319687,0.9905314263139435,0.20510708835594882,0.2296714633209741
159,Stoc129,753.6232142857143,0.02855117499999998,0.24934810689386322,0.30824238289773553,0.11202282815433118,0.07464312112866978
160,Stoc130,583.2082142857142,0.021767728571428554,0.682863086682422,0.3891700143958118,0.2040372423331901,0.921499031452713
161,Stoc131,526.885,0.0207603464285714,0.7593555648001509,0.319845780707122,0.7882450244294488,0.9890577268670884
162,Stoc132,596.9514285714286,0.021468482142857133,0.54476188891694,0.5973214616910578,0.20475426821758014,0.8516651699595598
163,Stoc133,608.2296428571428,0.021350233928571404,0.5440220085967338,0.9299761767595757,0.4069295972689443,0.3478610504540024
164,Stoc134,692.3482142857143,0.02307039464285713,0.06464190378367807,0.7658210243312816,0.03832924596273135,0.7165483526068847
165,Stoc135,603.7835714285715,0.021862735714285705,0.6277344765395397,0.764099893226403,0.07260611643532922,0.5843921410015872
166,Stoc136,629.9528571428572,0.02292711607142856,0.9064069606332834,0.14979321497847753,0.5662562535658516,0.26451859841663306
167,Stoc137,519.8728571428571,0.0217335714285714,0.8143916055233584,0.9587759554102763,0.9351227471731433,0.6619121066095742
168,Stoc138,626.9910714285714,0.022199700000000027,0.9574510194271959,0.1225726546386312,0.8933400550215248,0.39980096117985386
169,Stoc139,641.7542857142857,0.024128564285714287,0.099772206910689,0.30248608896389073,0.8227174969044968,0.6240445802016638
170,Stoc140,650.0542857142857,0.023933403571428584,0.9021124848658781,0.5592504008816569,0.04417987601171269,0.3678826307373342
171,Stoc141,544.4342857142857,0.025244207142857134,0.9724612462637219,0.9069414488697866,0.5275096404588946,0.6950957449123513
172,Stoc142,594.8746428571428,0.026481121428571418,0.7386265620851235,0.8141928381987824,0.6590883019470372,0.2125656186869297
173,Stoc143,636.9060714285714,0.026900705357142857,0.6389234544392177,0.020487063555104768,0.750971830067832,0.32812423909460264
174,Stoc144,745.5803571428571,0.031402642857142817,0.16798850205288252,0.08203172426251437,0.11723306948266021,0.0560596942220144
175,Stoc145,621.7414285714286,0.0265348464285714,0.8205088449764311,0.3128852201304607,0.4940307475322204,0.5673672004968917
176,Stoc146,729.9989285714286,0.028415103571428568,0.015326971571250736,0.2160956680101077,0.8622941028681896,0.21874481792902667
177,Stoc147,603.4042857142857,0.026387003571428584,0.607244447692862,0.1999342255566755,0.8681759657401504,0.6777845564003049
178,Stoc148,629.4396428571429,0.027110158928571437,0.9389057988875094,0.2766563803734847,0.8825262462757042,0.29952051492918574
179,Stoc149,608.8021428571428,0.02664759464285715,0.5063132717000388,0.11286213173985449,0.691866682438198,0.8153792001147091
180,Stoc150,594.7803571428572,0.025448432142857143,0.883615676486355,0.0326231875286791,0.18968377625643096,0.9753438318354513
181,Stoc151,636.1828571428572,0.026861951785714294,0.6702151037520641,0.6411469507367947,0.1362777407265966,0.33726094202842183
182,Stoc152,627.5085714285714,0.026780167857142847,0.814896407478282,0.3388962818280987,0.6085225651810282,0.2510703368767916
183,Stoc153,644.4789285714286,0.033841896428571425,0.39533282082797483,0.7357790151524659,0.7293269939018073,0.08524731628748017
184,Stoc154,549.0857142857143,0.027294532142857125,0.647562769730933,0.5544317920063524,0.5404873829870447,0.9527411478405701
185,Stoc155,755.3903571428572,0.02896672857142855,0.0268090892757491,0.15590899294523297,0.5686429454166375,0.2031812575822981
186,Stoc156,649.9285714285714,0.03226826964285717,0.404074181618698,0.6357932611022612,0.25794863736238605,0.21355615918672066
187,Stoc157,547.2410714285714,0.028400273214285735,0.3897838032954192,0.5327400422492994,0.9484010317748826,0.8072600853286729
188,Stoc158,671.4175,0.03328133750000001,0.4001143126753419,0.4094160011971285,0.3012463355886912,0.02103431135664069
189,Stoc159,604.355,0.026488648214285686,0.3263681697335379,0.009923886613290911,0.8798542491385465,0.9558919655796896
190,Stoc160,685.1910714285714,0.02890226607142858,0.1251364827511663,0.19721659742893582,0.9361854959943433,0.08019401345851718
191,Stoc161,608.14,0.026624999999999954,0.815799296407839,0.6092024244581302,0.5497748118393279,0.3600140546665509
192,Stoc162,593.6325,0.027794373214285708,0.200331799633364,0.7786035843262632,0.9800991147708547,0.6678409168438963
193,Stoc163,625.9385714285714,0.025688439285714265,0.9074350392876337,0.18966157750113732,0.6678724454114582,0.3614477450852206
194,Stoc164,665.225,0.027638517857142872,0.36992425936554874,0.41547010513771354,0.028647794358898082,0.7222104949980432
195,Stoc165,628.8385714285714,0.025866457142857117,0.854289530962689,0.2937889166170762,0.17732768812526667,0.4676471133169452
196,Stoc166,671.6946428571429,0.025891428571428537,0.7223430909736789,0.15417291749818884,0.016530212525166843,0.18983408527215928
197,Stoc167,673.3857142857142,0.025159316071428572,0.5587732014692778,0.018541076783224142,0.5782111874947548,0.3361161241008369
198,Stoc168,603.4739285714286,0.022764976785714257,0.7816797713854197,0.1158809456731481,0.999407979899389,0.43665663447201575
199,Stoc169,621.6332142857143,0.024347035714285693,0.7953203898778657,0.6466938111587874,0.4868434426789412,0.145726684467142
200,Stoc170,595.62,0.023930839285714264,0.5026499096712241,0.9143531262571709,0.9768135049174488,0.2180776383412948
201,Stoc171,715.7210714285715,0.02417954107142854,0.23780585719072944,0.08972996650927856,0.050229330022181995,0.49140751762994694
202,Stoc172,600.8107142857143,0.02299793928571429,0.503014466811198,0.6723737329128502,0.35286093838090526,0.6666778090771953
203,Stoc173,651.025,0.02354903214285718,0.241092233241477,0.43410733628295917,0.9682658683488115,0.02355577493802541
204,Stoc174,663.4746428571428,0.023958028571428577,0.2016213318113491,0.31546172592126287,0.38042803532788527,0.7501625391503312
205,Stoc175,685.6392857142857,0.024064028571428565,0.22633337559200262,0.498366332192654,0.31693590516169545,0.11775303068367315
206,Stoc176,722.8114285714286,0.02637404285714284,0.3099063548753237,0.6046437841320396,0.05686616215986151,0.10484729432238027
207,Stoc177,589.3542857142858,0.02165266249999998,0.9052114704527796,0.8101826489087359,0.7042994663781406,0.05204591038947959
208,Stoc178,661.7321428571429,0.0237203,0.6272097135569928,0.3223841416170429,0.19032277339555137,0.25487207768220177
209,Stoc179,557.9582142857142,0.022057583928571396,0.27555954046045217,0.3763990809923291,0.8382761976945984,0.9565726993272315
210,Stoc180,535.4132142857143,0.022024216071428585,0.4186100495919415,0.798814933375413,0.8448370283927431,0.8037260182782043
211,Stoc181,662.1303571428572,0.024058807142857134,0.4968067859426124,0.6481867148469285,0.4159027076312666,0.2087800376190534
212,Stoc182,669.7217857142857,0.023023521428571416,0.1466487539314707,0.20754597301729238,0.3642136665943827,0.8955745792653157
213,Stoc183,660.2260714285715,0.02226053392857143,0.6484289363449102,0.05336671554167627,0.24389686460978,0.7689312783911121
214,Stoc184,662.6160714285714,0.023672078571428553,0.35437070331938003,0.4157913442149487,0.044673320601053335,0.8435717047971032
215,Stoc185,610.9667857142857,0.024178453571428556,0.5471872551985948,0.7967776788714048,0.8224551997288254,0.27049621831422865
216,Stoc186,690.5078571428571,0.023470178571428555,0.17581204959051366,0.32802768595901355,0.43694467938095116,0.0020192652207975392
217,Stoc187,631.4714285714285,0.02287394642857145,0.5705384181512618,0.3809460801962725,0.7383898469612973,0.21075418771279142
218,Stoc188,750.5621428571428,0.024401701785714318,0.031352971042529765,0.25272867845466784,0.28086856151328166,0.5110927215730443
219,Stoc189,615.02,0.023886289285714287,0.6178581678499354,0.7511151818469174,0.1289296873986433,0.6960214222346325
220,Stoc190,659.3507142857143,0.02390385714285713,0.5964500095959915,0.7152337273577581,0.3037890999473969,0.24695909034057517
221,Stoc191,573.545,0.02303355357142857,0.8607706482907355,0.8154882806009426,0.8352638230448776,0.3712664558821803
222,Stoc192,539.6275,0.021929657142857155,0.4538327186418274,0.6399123346710913,0.7753339682346195,0.8305378714886661
223,Stoc193,642.8025,0.02222409642857143,0.42803729931941414,0.20349163238796153,0.8423434380551226,0.3661510948368203
224,Stoc194,616.6292857142857,0.022852380357142838,0.4404554420047444,0.43025795374708475,0.5564946695228252,0.7302347458752463
225,Stoc195,579.7585714285714,0.021365732142857145,0.9817287834223712,0.9811642558512702,0.1239775556428262,0.679191917954345
226,Stoc196,596.1771428571428,0.0218591125,0.20500823324949347,0.45625697319493275,0.9282324875207657,0.6170252470763663
227,Stoc197,695.1675,0.023049446428571402,0.04317504152495788,0.8956743421653094,0.3638139139922977,0.027238146723838952
228,Stoc198,625.9,0.024267666071428554,0.45411692025040096,0.12757025215233497,0.6598426646772564,0.9490729824642682
229,Stoc199,638.4878571428571,0.023681483928571428,0.8199047975082243,0.042604575696875036,0.32146592351574366,0.1661079413195562
230,Stoc200,603.895,0.0217139232142857,0.6211701864714687,0.43947809640408575,0.8757173393348133,0.39293834785154436
231,Stoc201,599.2507142857143,0.022063878571428552,0.4210502662041081,0.3651231901045294,0.5591374966359082,0.811516383551919
232,Stoc202,700.3032142857143,0.0234752214285714,0.0704123556562688,0.05265151428170389,0.6264091746680438,0.5985158533789436
233,Stoc203,604.9457142857143,0.022801725,0.66859464778107,0.7349978985354614,0.6732339030980207,0.016664175935537262
234,Stoc204,561.2210714285715,0.020098187499999975,0.7977541797567468,0.27956590048700947,0.35717190940985155,0.9915378847077976
235,Stoc205,658.7767857142857,0.022527082142857147,0.7348885426257428,0.3007161312965251,0.6685273221641689,0.13281632750792371
236,Stoc206,654.5096428571428,0.023569923214285676,0.6310870738880653,0.35352669451436747,0.4123959376263069,0.048767762510997126
237,Stoc207,681.4178571428571,0.02268741785714286,0.8030885699581811,0.3005960338407585,0.26116474642047693,0.1916924983271876
238,Stoc208,700.9210714285714,0.0232740357142857,0.1835764496104061,0.29190310358304794,0.5332800942744201,0.00042550115932260546
239,Stoc209,690.7778571428571,0.024718242857142855,0.397130993595737,0.43292515020074596,0.014167956930368653,0.25091833570297173
240,Stoc210,609.5046428571428,0.023069474999999992,0.8848701660404941,0.48946567780945804,0.9536977252971738,0.1114637239891827
241,Stoc211,574.0639285714286,0.022253585714285713,0.8993771361666668,0.10623692662710404,0.8448185216199735,0.7964487300264714
242,Stoc212,693.355,0.022709767857142852,0.45985621611369487,0.40412427556917074,0.05681807601068134,0.38004590370972213
243,Stoc213,685.5589285714286,0.022482094642857116,0.18086880646112014,0.9857692572008331,0.1398053098473402,0.13538244129755617
244,Stoc214,620.8239285714286,0.02331198214285716,0.5825502984625077,0.4680839749704001,0.5007691794494812,0.5235430206055575
245,Stoc215,536.3832142857143,0.02334049464285713,0.7051468823236166,0.9450980331185365,0.45685038407656864,0.806752867534288
246,Stoc216,579.7596428571428,0.023180778571428563,0.6822570751240121,0.9214114632963306,0.06098562586604317,0.7848503121268791
