,model,lookback,n1,epsilon,epsilon_decay,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
112,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.05,0.0,0.1,0.95,250,0.9749666666666666,0.025033333333333335,1.4907536238665169,2.94967,884901.0,15099.0,23,722.8103225806451,69.604925,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
113,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.05,0.0,0.1,0.99,250,0.9750133333333333,0.024986666666666667,2.468959200764497,2.95332,885996.0,14004.0,17,748.5812903225807,72.52745800000001,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
114,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.1,0.0,0.001,0.95,250,0.06379666666666667,0.9362033333333334,0.9369955487604482,1.4411733333333334,432352.0,467648.0,31,443.7287096774194,87.34554599999998,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
115,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.1,0.0,0.001,0.99,250,0.95008,0.04992,2.376753537589454,2.8515366666666666,855461.0,44539.0,18,744.6590322580645,73.166468,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
116,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.1,0.0,0.01,0.95,250,0.9501966666666667,0.04980333333333333,2.3843206099804033,2.8446866666666666,853406.0,46594.0,24,728.0816129032258,72.618863,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
117,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.1,0.0,0.01,0.99,250,0.94447,0.05553,2.3763873832253366,2.8367233333333335,851017.0,48983.0,21,735.6,70.76808299999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
118,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.1,0.0,0.1,0.95,250,0.92587,0.07413,2.3430739034276113,2.803306666666667,840992.0,59008.0,24,728.3429032258065,69.96398099999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
119,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.1,0.0,0.1,0.99,250,0.94991,0.05009,2.3876188444335185,2.8485733333333334,854572.0,45428.0,25,719.6206451612903,68.46470099999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
120,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.2,0.0,0.001,0.95,250,0.11421333333333333,0.8857866666666667,0.5440043913118301,1.5167566666666668,455027.0,444973.0,28,449.3158064516129,85.50180300000001,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
121,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.2,0.0,0.001,0.99,250,0.15319333333333332,0.8468066666666667,0.738148331443378,1.557,467100.0,432900.0,30,437.48483870967743,85.78049400000003,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
122,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.2,0.0,0.01,0.95,250,0.901,0.099,2.1988839137066427,2.613776666666667,784133.0,115867.0,25,726.3367741935484,68.20921999999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
123,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.2,0.0,0.01,0.99,250,0.89627,0.10373,2.2091958745963933,2.62708,788124.0,111876.0,24,725.9467741935484,68.69106300000001,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
124,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.2,0.0,0.1,0.95,250,0.16351,0.83649,0.556924361967288,1.5466866666666668,464006.0,435994.0,27,458.96612903225804,87.07845899999995,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
125,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.2,0.0,0.1,0.99,250,0.9005,0.0995,2.214630834327421,2.632206666666667,789662.0,110338.0,24,708.5148387096774,67.77277899999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
126,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.05,0.0,0.001,0.95,250,0.029776666666666667,0.9702233333333333,0.7634400481808168,1.40576,421728.0,478272.0,28,445.8541935483871,88.07236599999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
127,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.05,0.0,0.001,0.99,250,0.19525333333333333,0.8047466666666667,0.6375435530655194,1.6717,501510.0,398490.0,30,440.0664516129032,84.40790500000001,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
128,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.05,0.0,0.01,0.95,250,0.97481,0.02519,2.465899775469224,2.9497066666666667,884912.0,15088.0,19,750.2148387096775,70.70006999999998,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
129,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.05,0.0,0.01,0.99,250,0.9702133333333334,0.029786666666666666,2.4605101744731903,2.9448766666666666,883463.0,16537.0,24,717.7819354838709,67.915613,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
130,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.05,0.0,0.1,0.95,250,0.9744433333333333,0.025556666666666665,2.464618750743071,2.9480233333333334,884407.0,15593.0,24,714.7267741935484,67.88507600000001,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
131,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.05,0.0,0.1,0.99,250,0.9751666666666666,0.024833333333333332,2.4688551776838303,2.9532766666666666,885983.0,14017.0,22,738.7064516129033,70.48976499999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
132,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.1,0.0,0.001,0.95,250,0.09817,0.90183,0.472607179070248,1.4929566666666667,447887.0,452113.0,29,443.77677419354836,87.25378699999996,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
133,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.1,0.0,0.001,0.99,250,0.16593333333333332,0.8340666666666666,0.6828927577626456,1.6113833333333334,483415.0,416585.0,29,440.18870967741935,81.381542,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
134,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.1,0.0,0.01,0.95,250,0.10412333333333333,0.8958766666666667,0.4403004451955529,1.48328,444984.0,455016.0,31,442.92548387096775,83.66234600000003,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
135,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.1,0.0,0.01,0.99,250,0.9501866666666666,0.049813333333333334,2.38852607517153,2.8494566666666667,854837.0,45163.0,23,730.6638709677419,69.38027500000001,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
136,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.1,0.0,0.1,0.95,250,0.9489366666666667,0.051063333333333336,2.3848389246503547,2.84564,853692.0,46308.0,22,739.1990322580646,70.31658199999998,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
137,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.1,0.0,0.1,0.99,250,0.9499933333333334,0.050006666666666665,2.3774917692775963,2.83643,850929.0,49071.0,24,733.0258064516129,69.92098099999997,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
138,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.2,0.0,0.001,0.95,250,0.11706666666666667,0.8829333333333333,0.49386672717578484,1.5082033333333333,452461.0,447539.0,28,452.2683870967742,83.30142099999998,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
139,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.2,0.0,0.001,0.99,250,0.2524266666666667,0.7475733333333333,0.8112774338228179,1.6999933333333332,509998.0,390002.0,29,449.13870967741934,83.611641,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
140,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.2,0.0,0.01,0.95,250,0.16814333333333334,0.8318566666666667,0.5093387777904342,1.5499433333333332,464983.0,435017.0,31,438.08677419354837,82.121658,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
141,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.2,0.0,0.01,0.99,250,0.8999933333333333,0.10000666666666666,2.2031168065671562,2.6190466666666667,785714.0,114286.0,22,740.1222580645161,70.74468200000001,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
142,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.2,0.0,0.1,0.95,250,0.9004333333333333,0.09956666666666666,2.2094507441335915,2.62622,787866.0,112134.0,25,727.4748387096774,68.90651600000004,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
143,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.2,0.0,0.1,0.99,250,0.9006833333333333,0.09931666666666666,2.2117262502884865,2.62876,788628.0,111372.0,22,737.0632258064517,71.463381,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
144,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.05,0.0,0.001,0.95,250,0.02576,0.97424,0.7531652674085615,1.3982566666666667,419477.0,480523.0,27,460.4674193548387,87.57316900000001,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
145,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.05,0.0,0.001,0.99,250,0.17204333333333333,0.8279566666666667,0.5798574033046888,1.6310133333333334,489304.0,410696.0,28,445.11870967741936,82.67305299999997,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
146,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.05,0.0,0.01,0.95,250,0.97484,0.02516,2.4652566518735886,2.948916666666667,884675.0,15325.0,23,734.2722580645161,71.05273000000003,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
147,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.05,0.0,0.01,0.99,250,0.97206,0.02794,2.459617886748072,2.9427833333333333,882835.0,17165.0,23,740.2606451612903,71.168023,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
148,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.05,0.0,0.1,0.95,250,0.9750166666666666,0.024983333333333333,2.4653371514941336,2.94904,884712.0,15288.0,24,725.9506451612904,69.83197200000002,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
149,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.05,0.0,0.1,0.99,250,0.97471,0.02529,2.465880298108601,2.9491533333333333,884746.0,15254.0,22,736.6267741935484,70.41377799999998,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
150,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.1,0.0,0.001,0.95,250,0.10873333333333333,0.8912666666666667,0.6582594742889735,1.5192,455760.0,444240.0,28,444.0625806451613,85.062549,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
151,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.1,0.0,0.001,0.99,250,0.19191333333333332,0.8080866666666666,0.602835966182491,1.65133,495399.0,404601.0,31,433.8525806451613,85.13797699999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
152,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.1,0.0,0.01,0.95,250,0.94978,0.05022,2.3910387284273873,2.8525466666666666,855764.0,44236.0,22,732.9967741935484,70.51873399999998,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
153,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.1,0.0,0.01,0.99,250,0.95004,0.04996,2.3857604182298977,2.84618,853854.0,46146.0,23,730.8203225806452,69.85467799999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
154,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.1,0.0,0.1,0.95,250,0.95064,0.04936,2.386680736675555,2.84778,854334.0,45666.0,14,768.0367741935484,72.82550699999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
155,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.1,0.0,0.1,0.99,250,0.9506333333333333,0.04936666666666667,2.3866792669642964,2.8474566666666665,854237.0,45763.0,19,739.7612903225806,71.17756600000001,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
156,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.2,0.0,0.001,0.95,250,0.14156666666666667,0.8584333333333334,0.624681244095689,1.5459866666666666,463796.0,436204.0,30,440.15645161290325,83.88792299999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
157,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.2,0.0,0.001,0.99,250,0.22275,0.77725,0.7861375849778462,1.6730966666666667,501929.0,398071.0,25,492.8151612903226,80.23042700000002,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
158,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.2,0.0,0.01,0.95,250,0.9006,0.0994,2.2152294061652817,2.63285,789855.0,110145.0,25,711.8525806451613,69.49732499999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
159,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.2,0.0,0.01,0.99,250,0.8994733333333333,0.10052666666666667,2.212983294903434,2.6300566666666665,789017.0,110983.0,21,755.5974193548387,74.80307500000002,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
160,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.2,0.0,0.1,0.95,250,0.8988933333333333,0.10110666666666666,2.197866609847735,2.6122533333333333,783676.0,116324.0,15,757.6170967741936,73.35726399999999,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
161,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.2,0.0,0.1,0.99,250,0.9006933333333333,0.09930666666666667,2.2210513536389667,2.6398966666666666,791969.0,108031.0,22,743.9196774193548,73.63661499999998,"GenerousTFT,GradualTFT,OmegaTFT,TTFT,TFTT,TitForTat"
