,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,2,0.2,0.0,0.05,0.01,0.95,2500,0.10291,0.89709,,0.89709,448545.0,1051455.0,1,428.325,0.27100199999999997,Downing
1,,4,0.2,0.0,0.05,0.01,0.95,2500,0.10773,0.89227,,0.89227,446135.0,1053865.0,2,283.87,0.316044,Downing
