,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,2,0.2,0.0,0.05,0.01,0.95,2500,0.194194,0.805806,,2.471732,1235866.0,264134.0,2,409.48,4.212073000000001,Leyvraz
1,,4,0.2,0.0,0.05,0.01,0.95,2500,0.531562,0.468438,,2.675216,1337608.0,162392.0,1,777.905,3.0169309999999996,Leyvraz
