,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,2,0.2,0.0,0.05,0.01,0.95,2500,0.140622,0.859378,,1.28887,644435.0,855565.0,2,311.39,0.29106899999999997,Shubik
1,,4,0.2,0.0,0.05,0.01,0.95,2500,0.3048,0.6952,,1.431538,715769.0,784231.0,2,847.47,0.288076,Shubik
