,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,2,0.2,0.0,0.05,0.01,0.95,2500,0.16762,0.83238,,2.007832,1003916.0,496084.0,2,301.14,0.588,TidemanAndChieruzzi2
1,,4,0.2,0.0,0.05,0.01,0.95,2500,0.546058,0.453942,,2.472308,1236154.0,263846.0,1,1019.565,0.426968,TidemanAndChieruzzi2
