,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,2,0.2,0.0,0.05,0.01,0.95,2500,0.121988,0.878012,,1.172415,1172415.0,1827585.0,3,278.54333333333335,0.40299599999999997,"TitForTat,OmegaTFT"
1,,4,0.2,0.0,0.05,0.01,0.95,2500,0.195045,0.804955,,1.339718,1339718.0,1660282.0,3,394.81,0.407032,"TitForTat,OmegaTFT"
