,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.05,0.0,0.05,0.1,0.95,0.9656379166666667,0.034362083333333335,,2.9212959166666668,35055551.0,944449.0,25,670.516129032258,0.449409,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
1,,1,0.05,0.0,0.05,0.1,0.99,0.96863425,0.03136575,,2.9305596666666665,35166716.0,833284.0,24,715.7870967741935,0.4587060000000001,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
2,,1,0.05,0.0,0.05,0.01,0.95,0.974804,0.025196,,2.948547583333333,35382571.0,617429.0,23,693.3516129032258,0.5279819999999998,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
3,,1,0.05,0.0,0.05,0.01,0.99,0.9716428333333333,0.028357166666666666,,2.9381896666666667,35258276.0,741724.0,23,724.3806451612903,0.4544140000000001,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
4,,1,0.05,0.0,0.05,0.001,0.95,0.9570284166666667,0.042971583333333334,,2.894737666666667,34736852.0,1263148.0,21,743.4741935483871,0.4782449999999998,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
5,,1,0.05,0.0,0.05,0.001,0.99,0.9401861666666667,0.05981383333333333,,2.8259640833333335,33911569.0,2088431.0,24,713.4370967741935,0.48876300000000017,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
6,,1,0.1,0.0,0.05,0.1,0.95,0.9030790833333333,0.09692091666666666,,2.733828,32805936.0,3194064.0,13,787.6870967741935,0.5858339999999999,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
7,,1,0.1,0.0,0.05,0.1,0.99,0.9182895,0.0817105,,2.77111675,33253401.0,2746599.0,24,681.9903225806452,0.5207659999999997,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
8,,1,0.1,0.0,0.05,0.01,0.95,0.9481924166666666,0.05180758333333333,,2.8420355,34104426.0,1895574.0,19,748.6870967741935,0.45892000000000005,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
9,,1,0.1,0.0,0.05,0.01,0.99,0.9481140833333334,0.051885916666666664,,2.841956166666667,34103474.0,1896526.0,22,740.2806451612903,0.47443200000000013,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
10,,1,0.1,0.0,0.05,0.001,0.95,0.9500185833333333,0.04998141666666667,,2.84729575,34167549.0,1832451.0,25,664.9564516129033,0.47643299999999983,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
11,,1,0.1,0.0,0.05,0.001,0.99,0.8589501666666667,0.14104983333333335,,2.628661833333333,31543942.0,4456058.0,25,720.558064516129,0.54378,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
12,,1,0.2,0.0,0.05,0.1,0.95,0.7967268333333334,0.20327316666666667,,2.48267475,29792097.0,6207903.0,25,655.1887096774194,0.4514120000000001,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
13,,1,0.2,0.0,0.05,0.1,0.99,0.822771,0.177229,,2.5224629166666666,30269555.0,5730445.0,19,742.1016129032258,0.5274789999999998,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
14,,1,0.2,0.0,0.05,0.01,0.95,0.8909503333333333,0.10904966666666667,,2.61283275,31353993.0,4646007.0,18,753.008064516129,0.6080180000000002,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
15,,1,0.2,0.0,0.05,0.01,0.99,0.8927886666666667,0.10721133333333334,,2.61884075,31426089.0,4573911.0,25,672.516129032258,0.44290500000000005,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
16,,1,0.2,0.0,0.05,0.001,0.95,0.89557125,0.10442875,,2.6201299166666665,31441559.0,4558441.0,25,677.3048387096774,0.44340399999999996,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
17,,1,0.2,0.0,0.05,0.001,0.99,0.85890175,0.14109825,,2.5642773333333335,30771328.0,5228672.0,3,796.325806451613,0.5518459999999998,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
18,,5,0.05,0.0,0.05,0.1,0.95,0.8821435833333333,0.11785641666666667,,2.907145,34885740.0,1114260.0,25,708.2064516129033,0.5618049999999999,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
19,,5,0.05,0.0,0.05,0.1,0.99,0.8680590833333334,0.13194091666666666,,2.8069775833333335,33683731.0,2316269.0,25,686.0032258064516,0.47272700000000006,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
20,,5,0.05,0.0,0.05,0.01,0.95,0.9410696666666667,0.058930333333333335,,2.940495,35285940.0,714060.0,25,688.1338709677419,0.485441,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
21,,5,0.05,0.0,0.05,0.01,0.99,0.9458684166666667,0.05413158333333333,,2.9558353333333334,35470024.0,529976.0,27,451.48387096774195,1.613543,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
22,,5,0.05,0.0,0.05,0.001,0.95,0.8710839166666666,0.12891608333333332,,2.649535,31794420.0,4205580.0,25,718.0322580645161,0.5815290000000002,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
23,,5,0.05,0.0,0.05,0.001,0.99,0.8791240833333334,0.12087591666666667,,2.6263723333333333,31516468.0,4483532.0,31,414.43225806451613,1.7208460000000003,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
24,,5,0.1,0.0,0.05,0.1,0.95,0.7880454166666667,0.21195458333333334,,2.7518825833333334,33022591.0,2977409.0,22,708.408064516129,0.4970010000000001,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
25,,5,0.1,0.0,0.05,0.1,0.99,0.7019456666666667,0.2980543333333333,,2.4140623333333333,28968748.0,7031252.0,25,708.5290322580645,0.5695169999999996,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
26,,5,0.1,0.0,0.05,0.01,0.95,0.8402059166666667,0.15979408333333334,,2.73129625,32775555.0,3224445.0,25,665.2322580645161,0.5224749999999999,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
27,,5,0.1,0.0,0.05,0.01,0.99,0.78948825,0.21051175,,2.523312,30279744.0,5720256.0,24,686.0387096774193,0.4764349999999999,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT"
