,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.1,0.0,0.05,0.001,0.95,0.9030945,0.0969055,,2.853022,5706044.0,293956.0,23,735.2596774193548,0.9189019999999998,TitForTat
1,,1,0.1,0.0,0.05,0.001,0.99,0.949888,0.050112,,2.948075,5896150.0,103850.0,18,733.0,0.8370349999999999,TitForTat
2,,1,0.1,0.0,0.05,0.01,0.95,0.943756,0.056244,,2.9418425,5883685.0,116315.0,20,728.8403225806452,1.074009,TitForTat
3,,1,0.1,0.0,0.05,0.01,0.99,0.950034,0.049966,,2.948295,5896590.0,103410.0,23,712.1548387096774,0.7320329999999998,TitForTat
4,,1,0.1,0.0,0.05,0.1,0.95,0.9498245,0.0501755,,2.948096,5896192.0,103808.0,25,617.608064516129,0.6980330000000002,TitForTat
5,,1,0.1,0.0,0.05,0.1,0.99,0.94513,0.05487,,2.941534,5883068.0,116932.0,25,677.6403225806451,0.760045,TitForTat
6,,1,0.2,0.0,0.05,0.001,0.95,0.789083,0.210917,,2.7153975,5430795.0,569205.0,25,686.7048387096775,0.7343709999999997,TitForTat
7,,1,0.2,0.0,0.05,0.001,0.99,0.8691235,0.1308765,,2.82724,5654480.0,345520.0,25,708.9483870967742,0.7880429999999999,TitForTat
8,,1,0.2,0.0,0.05,0.01,0.95,0.8915785,0.1084215,,2.8795465,5759093.0,240907.0,20,750.0693548387097,1.2430030000000007,TitForTat
9,,1,0.2,0.0,0.05,0.01,0.99,0.89633,0.10367,,2.8837535,5767507.0,232493.0,25,694.8790322580645,0.8577779999999998,TitForTat
10,,1,0.2,0.0,0.05,0.1,0.95,0.899784,0.100216,,2.8912065,5782413.0,217587.0,14,759.1935483870968,0.8310619999999999,TitForTat
11,,1,0.2,0.0,0.05,0.1,0.99,0.898895,0.101105,,2.890418,5780836.0,219164.0,24,691.7322580645161,0.7400020000000002,TitForTat
12,,2,0.1,0.0,0.05,0.001,0.95,0.9084415,0.0915585,,2.864287,5728574.0,271426.0,25,704.9822580645161,0.877087,TitForTat
13,,2,0.1,0.0,0.05,0.001,0.99,0.8768665,0.1231335,,2.7996965,5599393.0,400607.0,25,684.2306451612903,0.7830199999999999,TitForTat
14,,2,0.1,0.0,0.05,0.01,0.95,0.9498855,0.0501145,,2.9481365,5896273.0,103727.0,25,676.3016129032258,0.7569999999999999,TitForTat
15,,2,0.1,0.0,0.05,0.01,0.99,0.9498255,0.0501745,,2.948002,5896004.0,103996.0,25,732.8951612903226,0.807032,TitForTat
16,,2,0.1,0.0,0.05,0.1,0.95,0.950139,0.049861,,2.9482755,5896551.0,103449.0,25,725.9370967741935,0.9680160000000005,TitForTat
17,,2,0.1,0.0,0.05,0.1,0.99,0.94932,0.05068,,2.9472785,5894557.0,105443.0,25,673.2112903225807,0.8779449999999998,TitForTat
18,,2,0.2,0.0,0.05,0.001,0.95,0.844215,0.155785,,2.7754435,5550887.0,449113.0,23,715.8,0.8550289999999998,TitForTat
19,,2,0.2,0.0,0.05,0.001,0.99,0.8564775,0.1435225,,2.801058,5602116.0,397884.0,22,734.6145161290323,1.0604689999999997,TitForTat
20,,2,0.2,0.0,0.05,0.01,0.95,0.8971115,0.1028885,,2.8866,5773200.0,226800.0,24,698.3161290322581,0.8078080000000002,TitForTat
21,,2,0.2,0.0,0.05,0.01,0.99,0.900084,0.099916,,2.8915305,5783061.0,216939.0,25,683.9209677419354,0.7830969999999997,TitForTat
22,,2,0.2,0.0,0.05,0.1,0.95,0.899751,0.100249,,2.8912155,5782431.0,217569.0,23,691.1032258064516,0.7587980000000001,TitForTat
23,,2,0.2,0.0,0.05,0.1,0.99,0.8992865,0.1007135,,2.890115,5780230.0,219770.0,20,731.7935483870967,0.7889079999999998,TitForTat
24,,4,0.1,0.0,0.05,0.001,0.95,0.888206,0.111794,,2.8342245,5668449.0,331551.0,24,682.2403225806452,0.7739819999999997,TitForTat
25,,4,0.1,0.0,0.05,0.001,0.99,0.9352455,0.0647545,,2.9183725,5836745.0,163255.0,24,729.7758064516129,0.9080369999999999,TitForTat
26,,4,0.1,0.0,0.05,0.01,0.95,0.947689,0.052311,,2.9437835,5887567.0,112433.0,24,718.3903225806451,0.9150030000000001,TitForTat
27,,4,0.1,0.0,0.05,0.01,0.99,0.9305845,0.0694155,,2.9256775,5851355.0,148645.0,19,753.0483870967741,0.9630029999999999,TitForTat
28,,4,0.1,0.0,0.05,0.1,0.95,0.9412525,0.0587475,,2.9345215,5869043.0,130957.0,14,752.7903225806451,0.8700519999999997,TitForTat
29,,4,0.1,0.0,0.05,0.1,0.99,0.944472,0.055528,,2.937147,5874294.0,125706.0,15,747.2741935483871,0.9380369999999998,TitForTat
30,,4,0.2,0.0,0.05,0.001,0.95,0.594598,0.405402,,2.292648,4585296.0,1414704.0,30,450.78387096774196,3.7080459999999995,TitForTat
31,,4,0.2,0.0,0.05,0.001,0.99,0.590111,0.409889,,2.2636995,4527399.0,1472601.0,22,711.2306451612903,0.791964,TitForTat
32,,4,0.2,0.0,0.05,0.01,0.95,0.8785295,0.1214705,,2.8493945,5698789.0,301211.0,25,700.4677419354839,0.75007,TitForTat
33,,4,0.2,0.0,0.05,0.01,0.99,0.891894,0.108106,,2.874808,5749616.0,250384.0,25,660.6806451612903,0.7135819999999999,TitForTat
34,,4,0.2,0.0,0.05,0.1,0.95,0.897861,0.102139,,2.8868425,5773685.0,226315.0,17,741.0983870967742,0.8631510000000002,TitForTat
35,,4,0.2,0.0,0.05,0.1,0.99,0.891819,0.108181,,2.8748635,5749727.0,250273.0,24,717.9887096774194,0.8589680000000002,TitForTat
36,,8,0.1,0.0,0.05,0.001,0.95,0.747794,0.252206,,2.578497,5156994.0,843006.0,13,771.9209677419354,0.846063,TitForTat
37,,8,0.1,0.0,0.05,0.001,0.99,0.8842995,0.1157005,,2.8165615,5633123.0,366877.0,24,695.4564516129033,0.8079679999999997,TitForTat
38,,8,0.1,0.0,0.05,0.01,0.95,0.937745,0.062255,,2.9269335,5853867.0,146133.0,25,687.1790322580645,0.826002,TitForTat
39,,8,0.1,0.0,0.05,0.01,0.99,0.8884905,0.1115095,,2.845568,5691136.0,308864.0,21,733.916129032258,0.8200390000000001,TitForTat
40,,8,0.1,0.0,0.05,0.1,0.95,0.938019,0.061981,,2.9291695,5858339.0,141661.0,25,687.2870967741935,0.8410749999999998,TitForTat
41,,8,0.1,0.0,0.05,0.1,0.99,0.9403975,0.0596025,,2.9326015,5865203.0,134797.0,25,708.483870967742,1.153498,TitForTat
42,,8,0.2,0.0,0.05,0.001,0.95,0.3326805,0.6673195,,1.8024755,3604951.0,2395049.0,25,695.016129032258,1.1400769999999998,TitForTat
43,,8,0.2,0.0,0.05,0.001,0.99,0.4514315,0.5485685,,1.990012,3980024.0,2019976.0,18,744.9306451612903,0.9270329999999997,TitForTat
44,,8,0.2,0.0,0.05,0.01,0.95,0.7623025,0.2376975,,2.6416125,5283225.0,716775.0,25,690.558064516129,0.9135730000000003,TitForTat
45,,8,0.2,0.0,0.05,0.01,0.99,0.7466705,0.2533295,,2.6571635,5314327.0,685673.0,24,715.075806451613,0.9040109999999999,TitForTat
46,,8,0.2,0.0,0.05,0.1,0.95,0.8855415,0.1144585,,2.865811,5731622.0,268378.0,22,728.308064516129,0.9783889999999997,TitForTat
47,,8,0.2,0.0,0.05,0.1,0.99,0.874101,0.125899,,2.844273,5688546.0,311454.0,14,758.0419354838709,0.8689969999999998,TitForTat
48,,10,0.1,0.0,0.05,0.001,0.95,0.700389,0.299611,,2.489257,4978514.0,1021486.0,30,454.39354838709676,3.9321429999999995,TitForTat
49,,10,0.1,0.0,0.05,0.001,0.99,0.735404,0.264596,,2.5725165,5145033.0,854967.0,23,692.7548387096774,1.558994,TitForTat
50,,10,0.1,0.0,0.05,0.01,0.95,0.931341,0.068659,,2.9188055,5837611.0,162389.0,24,698.0258064516129,0.779006,TitForTat
51,,10,0.1,0.0,0.05,0.01,0.99,0.9262705,0.0737295,,2.9053945,5810789.0,189211.0,25,721.1274193548387,1.0477709999999998,TitForTat
52,,10,0.1,0.0,0.05,0.1,0.95,0.9413805,0.0586195,,2.93375,5867500.0,132500.0,25,686.8096774193548,0.8808230000000002,TitForTat
53,,10,0.1,0.0,0.05,0.1,0.99,0.9353135,0.0646865,,2.9207065,5841413.0,158587.0,25,684.6903225806452,0.7439769999999999,TitForTat
54,,10,0.2,0.0,0.05,0.001,0.95,0.429036,0.570964,,1.9507605,3901521.0,2098479.0,25,692.2516129032258,0.8650239999999999,TitForTat
