,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.1,0.0,0.05,0.01,0.95,0.950085,0.049915,,2.9534615,5906923.0,93077.0,25,703.3935483870968,4.108053999999999,Borufsen
1,,1,0.1,0.0,0.05,0.01,0.99,0.939862,0.060138,,2.852548,5705096.0,294904.0,25,708.1793548387096,4.522037,Borufsen
2,,1,0.1,0.0,0.05,0.1,0.95,0.949995,0.050005,,2.9537145,5907429.0,92571.0,25,696.0125806451613,3.694966000000001,Borufsen
3,,1,0.1,0.0,0.05,0.1,0.99,0.950111,0.049889,,2.953588,5907176.0,92824.0,25,682.56,4.352143,Borufsen
4,,1,0.2,0.0,0.05,0.01,0.95,0.8991875,0.1008125,,2.9084805,5816961.0,183039.0,22,726.7145161290323,4.984872,Borufsen
5,,1,0.2,0.0,0.05,0.01,0.99,0.86658,0.13342,,2.870908,5741816.0,258184.0,25,691.516129032258,3.935987,Borufsen
6,,1,0.2,0.0,0.05,0.1,0.95,0.892519,0.107481,,2.902283,5804566.0,195434.0,25,715.3416129032258,4.024014999999999,Borufsen
7,,1,0.2,0.0,0.05,0.1,0.99,0.8953095,0.1046905,,2.901319,5802638.0,197362.0,25,711.0932258064516,4.586997000000001,Borufsen
8,,2,0.1,0.0,0.05,0.01,0.95,0.9372215,0.0627785,,2.9257745,5851549.0,148451.0,25,718.6916129032259,5.553014000000002,Borufsen
9,,2,0.1,0.0,0.05,0.01,0.99,0.949915,0.050085,,2.9536835,5907367.0,92633.0,24,721.61,4.556017999999999,Borufsen
10,,2,0.1,0.0,0.05,0.1,0.95,0.938308,0.061692,,2.950982,5901964.0,98036.0,25,682.3738709677419,4.092046999999998,Borufsen
11,,2,0.1,0.0,0.05,0.1,0.99,0.949251,0.050749,,2.95387,5907740.0,92260.0,25,704.5012903225806,3.8321160000000005,Borufsen
12,,2,0.2,0.0,0.05,0.01,0.95,0.877193,0.122807,,2.8704485,5740897.0,259103.0,25,707.1209677419355,3.9770630000000002,Borufsen
13,,2,0.2,0.0,0.05,0.01,0.99,0.651764,0.348236,,2.639557,5279114.0,720886.0,24,698.7735483870968,3.8314660000000003,Borufsen
14,,2,0.2,0.0,0.05,0.1,0.95,0.7911275,0.2088725,,2.831308,5662616.0,337384.0,25,683.7783870967742,3.907120999999999,Borufsen
15,,2,0.2,0.0,0.05,0.1,0.99,0.7871125,0.2128875,,2.845282,5690564.0,309436.0,24,733.2496774193548,4.3986909999999995,Borufsen
16,,4,0.1,0.0,0.05,0.01,0.95,0.945308,0.054692,,2.950573,5901146.0,98854.0,24,701.6345161290322,4.061977,Borufsen
17,,4,0.1,0.0,0.05,0.01,0.99,0.950199,0.049801,,2.95366,5907320.0,92680.0,25,705.8145161290323,4.273108,Borufsen
18,,4,0.1,0.0,0.05,0.1,0.95,0.930928,0.069072,,2.9479535,5895907.0,104093.0,29,447.0358064516129,24.856911000000007,Borufsen
19,,4,0.1,0.0,0.05,0.1,0.99,0.887587,0.112413,,2.894731,5789462.0,210538.0,25,695.0393548387096,3.948272000000001,Borufsen
20,,4,0.2,0.0,0.05,0.01,0.95,0.730822,0.269178,,2.566554,5133108.0,866892.0,25,690.141935483871,5.287015999999999,Borufsen
21,,4,0.2,0.0,0.05,0.01,0.99,0.6838885,0.3161115,,2.2489655,4497931.0,1502069.0,25,699.1403225806451,3.9729639999999993,Borufsen
22,,4,0.2,0.0,0.05,0.1,0.95,0.6838975,0.3161025,,2.7306835,5461367.0,538633.0,25,681.9761290322581,3.9040320000000004,Borufsen
23,,4,0.2,0.0,0.05,0.1,0.99,0.713414,0.286586,,2.643756,5287512.0,712488.0,25,705.9822580645161,4.240105999999998,Borufsen
24,,8,0.1,0.0,0.05,0.01,0.95,0.943679,0.056321,,2.936183,5872366.0,127634.0,24,710.3361290322581,4.840554000000001,Borufsen
25,,8,0.1,0.0,0.05,0.01,0.99,0.9164415,0.0835585,,2.8837335,5767467.0,232533.0,25,691.4306451612903,4.231953999999999,Borufsen
26,,8,0.1,0.0,0.05,0.1,0.95,0.933707,0.066293,,2.9320225,5864045.0,135955.0,25,703.2722580645161,4.146069000000001,Borufsen
27,,8,0.1,0.0,0.05,0.1,0.99,0.9354765,0.0645235,,2.9329275,5865855.0,134145.0,24,735.2832258064516,4.287019999999999,Borufsen
28,,8,0.2,0.0,0.05,0.01,0.95,0.6781315,0.3218685,,2.358539,4717078.0,1282922.0,23,706.4725806451613,4.079988,Borufsen
29,,8,0.2,0.0,0.05,0.01,0.99,0.6889475,0.3110525,,2.4006105,4801221.0,1198779.0,30,441.2374193548387,27.487064999999998,Borufsen
30,,8,0.2,0.0,0.05,0.1,0.95,0.703216,0.296784,,2.543005,5086010.0,913990.0,31,440.3232258064516,27.20005400000001,Borufsen
31,,8,0.2,0.0,0.05,0.1,0.99,0.711159,0.288841,,2.453768,4907536.0,1092464.0,24,724.073870967742,4.3719980000000005,Borufsen
32,,10,0.1,0.0,0.05,0.01,0.95,0.871325,0.128675,,2.7553515,5510703.0,489297.0,25,708.9583870967742,4.3640180000000015,Borufsen
33,,10,0.1,0.0,0.05,0.01,0.99,0.9267545,0.0732455,,2.9011585,5802317.0,197683.0,24,712.0303225806451,4.232011,Borufsen
34,,10,0.1,0.0,0.05,0.1,0.95,0.9336375,0.0663625,,2.929729,5859458.0,140542.0,24,714.7541935483871,4.309018999999998,Borufsen
35,,10,0.1,0.0,0.05,0.1,0.99,0.9081205,0.0918795,,2.889134,5778268.0,221732.0,24,722.8125806451613,4.4069819999999975,Borufsen
36,,10,0.2,0.0,0.05,0.01,0.95,0.6274235,0.3725765,,2.251824,4503648.0,1496352.0,25,715.3816129032258,4.206030000000001,Borufsen
37,,10,0.2,0.0,0.05,0.01,0.99,0.6021845,0.3978155,,2.1339245,4267849.0,1732151.0,30,434.06612903225806,30.18793900000001,Borufsen
38,,10,0.2,0.0,0.05,0.1,0.95,0.730523,0.269477,,2.4329205,4865841.0,1134159.0,25,709.7009677419355,4.100972999999999,Borufsen
39,,10,0.2,0.0,0.05,0.1,0.99,0.7254625,0.2745375,,2.498542,4997084.0,1002916.0,27,458.0341935483871,29.071106000000004,Borufsen
