,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.1,0.0,0.05,0.001,0.95,0.8962825,0.1037175,,1.8252892857142857,5110810.0,3289190.0,25,698.4532258064517,0.7470429999999999,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
1,,1,0.1,0.0,0.05,0.001,0.99,0.8535257142857143,0.14647428571428572,,1.8096482142857142,5067015.0,3332985.0,25,692.8854838709677,0.725392,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
2,,1,0.1,0.0,0.05,0.01,0.95,0.8204364285714286,0.17956357142857143,,1.8040364285714285,5051302.0,3348698.0,22,699.0177419354839,0.7720320000000002,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
3,,1,0.1,0.0,0.05,0.01,0.99,0.8654428571428572,0.13455714285714285,,1.8089846428571428,5065157.0,3334843.0,24,695.7645161290322,0.7590009999999996,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
4,,1,0.1,0.0,0.05,0.1,0.95,0.7108807142857143,0.2891192857142857,,1.86056,5209568.0,3190432.0,16,734.5193548387097,0.7280419999999999,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
5,,1,0.1,0.0,0.05,0.1,0.99,0.7845871428571428,0.21541285714285716,,1.8518575,5185201.0,3214799.0,23,685.583870967742,0.694031,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
6,,1,0.2,0.0,0.05,0.001,0.95,0.8593703571428571,0.14062964285714286,,1.7713685714285714,4959832.0,3440168.0,20,732.9951612903226,0.7980379999999998,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
7,,1,0.2,0.0,0.05,0.001,0.99,0.8366839285714286,0.16331607142857144,,1.7630242857142857,4936468.0,3463532.0,15,771.6370967741935,0.7760379999999999,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
8,,1,0.2,0.0,0.05,0.01,0.95,0.7940596428571428,0.20594035714285713,,1.7560482142857143,4916935.0,3483065.0,13,763.7967741935483,0.805035,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
9,,1,0.2,0.0,0.05,0.01,0.99,0.82287,0.17713,,1.7622825,4934391.0,3465609.0,25,700.7903225806451,0.757056,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld"
