,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
31,,2,0.3,0.0,0.01,0.95,0.53058,0.46942,,2.392485,478497,121503,23,733.8967741935484,0.923465,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
32,,2,0.3,0.0,0.01,0.9,0.463845,0.536155,,2.387405,477481,122519,24,735.5354838709677,0.913227,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
33,,2,0.3,0.0,0.1,0.99,0.584995,0.415005,,2.489515,497903,102097,31,440.8741935483871,3.9479679999999995,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
34,,2,0.3,0.0,0.1,0.95,0.556,0.444,,2.51687,503374,96626,22,726.5951612903226,1.0876040000000002,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
35,,2,0.3,0.0,0.1,0.9,0.530755,0.469245,,2.524935,504987,95013,27,469.6629032258065,9.898411999999997,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
36,,4,0.1,0.0,0.01,0.99,0.723725,0.276275,,2.74498,548996,51004,25,695.7161290322581,0.8088450000000003,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
37,,4,0.1,0.0,0.01,0.95,0.584515,0.415485,,2.534745,506949,93051,3,802.8322580645162,0.92842,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
38,,4,0.1,0.0,0.01,0.9,0.618925,0.381075,,2.717135,543427,56573,30,424.89193548387095,3.546629,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
39,,4,0.1,0.0,0.1,0.99,0.60426,0.39574,,2.586125,517225,82775,31,412.65,3.0942950000000002,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
40,,4,0.1,0.0,0.1,0.95,0.53767,0.46233,,2.613905,522781,77219,30,439.4032258064516,3.223425000000001,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
41,,4,0.1,0.0,0.1,0.9,0.50462,0.49538,,2.652305,530461,69539,23,710.4387096774194,0.837108,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
42,,4,0.2,0.0,0.01,0.99,0.773685,0.226315,,2.758355,551671,48329,28,471.01129032258063,3.189472999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
43,,4,0.2,0.0,0.01,0.95,0.70409,0.29591,,2.520325,504065,95935,30,414.15806451612906,2.512869,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
44,,4,0.2,0.0,0.01,0.9,0.621885,0.378115,,2.59898,519796,80204,27,460.2790322580645,3.555402,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
45,,4,0.2,0.0,0.1,0.99,0.62626,0.37374,,2.55647,511294,88706,25,701.808064516129,0.8031540000000001,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
46,,4,0.2,0.0,0.1,0.95,0.52803,0.47197,,2.6651,533020,66980,28,473.2887096774194,2.804574000000001,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
47,,4,0.2,0.0,0.1,0.9,0.48504,0.51496,,2.694295,538859,61141,30,434.93387096774194,3.3828289999999996,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
48,,4,0.3,0.0,0.01,0.99,0.67305,0.32695,,2.55816,511632,88368,23,711.4596774193549,0.776274,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
49,,4,0.3,0.0,0.01,0.95,0.64731,0.35269,,2.52105,504210,95790,24,694.7564516129032,1.5462609999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
50,,4,0.3,0.0,0.01,0.9,0.57665,0.42335,,2.63663,527326,72674,30,450.6725806451613,5.045549999999998,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
51,,4,0.3,0.0,0.1,0.99,0.57737,0.42263,,2.591325,518265,81735,25,676.2290322580645,1.2641429999999998,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
52,,4,0.3,0.0,0.1,0.95,0.523465,0.476535,,2.620295,524059,75941,29,455.64677419354837,5.16351,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
53,,4,0.3,0.0,0.1,0.9,0.51496,0.48504,,2.68041,536082,63918,26,462.9193548387097,5.994162000000001,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
54,,6,0.1,0.0,0.01,0.99,0.477805,0.522195,,2.316725,463345,136655,31,412.0822580645161,1292.8370909999994,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
55,,6,0.1,0.0,0.01,0.95,0.68945,0.31055,,2.60128,520256,79744,19,732.9290322580645,1.841211,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
56,,6,0.1,0.0,0.01,0.9,0.570185,0.429815,,2.522035,504407,95593,30,421.6741935483871,11.171923999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
57,,6,0.1,0.0,0.1,0.99,0.66851,0.33149,,2.705085,541017,58983,27,482.31129032258065,5.125662999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
58,,6,0.1,0.0,0.1,0.95,0.631405,0.368595,,2.712505,542501,57499,28,477.93548387096774,3.5683,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
59,,6,0.1,0.0,0.1,0.9,0.608035,0.391965,,2.73298,546596,53404,27,467.6241935483871,4.927489,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
60,,6,0.2,0.0,0.01,0.99,0.6792,0.3208,,2.479565,495913,104087,16,751.4612903225807,1.3999059999999997,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
61,,6,0.2,0.0,0.01,0.95,0.62408,0.37592,,2.520675,504135,95865,21,735.1935483870968,0.984338,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
62,,6,0.2,0.0,0.01,0.9,0.626335,0.373665,,2.617165,523433,76567,30,460.1193548387097,4.089292,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
63,,6,0.2,0.0,0.1,0.99,0.68111,0.31889,,2.57465,514930,85070,30,448.55,4.552807999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
64,,6,0.2,0.0,0.1,0.95,0.643135,0.356865,,2.654515,530903,69097,31,433.68870967741935,3.782933999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
65,,6,0.2,0.0,0.1,0.9,0.60614,0.39386,,2.738245,547649,52351,27,470.8290322580645,4.523395999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
66,,6,0.3,0.0,0.01,0.99,0.712595,0.287405,,2.648355,529671,70329,31,425.4274193548387,3.353397,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
67,,6,0.3,0.0,0.01,0.95,0.667595,0.332405,,2.484455,496891,103109,24,696.2709677419355,0.7968719999999995,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
68,,6,0.3,0.0,0.01,0.9,0.648105,0.351895,,2.46725,493450,106550,21,713.0290322580645,1.1155920000000001,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
69,,6,0.3,0.0,0.1,0.99,0.69318,0.30682,,2.650815,530163,69837,21,733.8532258064516,1.2869449999999993,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
70,,6,0.3,0.0,0.1,0.95,0.64788,0.35212,,2.68883,537766,62234,31,429.31129032258065,4.494687999999997,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
71,,6,0.3,0.0,0.1,0.9,0.595525,0.404475,,2.734665,546933,53067,27,466.2016129032258,4.20283,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
72,,8,0.1,0.0,0.01,0.99,0.64273,0.35727,,2.43352,486704,113296,25,697.5451612903225,1.085607,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
73,,8,0.1,0.0,0.01,0.95,0.665915,0.334085,,2.56709,513418,86582,29,438.2548387096774,3.6349380000000004,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
74,,8,0.1,0.0,0.01,0.9,0.588935,0.411065,,2.45819,491638,108362,25,706.5096774193548,2.3503840000000005,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
75,,8,0.1,0.0,0.1,0.99,0.688405,0.311595,,2.57972,515944,84056,25,730.3306451612904,1.9485369999999995,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
76,,8,0.1,0.0,0.1,0.95,0.691525,0.308475,,2.55663,511326,88674,9,783.0306451612903,2.1424260000000004,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
