,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
33,,1,0.01,0.0,0.001,0.99,0.14949833333333334,0.8505016666666667,,3.0619216666666667,1837153.0,-37153.0,27,460.7951612903226,4.869097,"TitForTat,Nydegger,Grofman,Grudger"
34,,1,0.01,0.0,0.01,0.99,0.512415,0.487585,,3.06603,1839618.0,-39618.0,23,726.5677419354839,0.909049,"TitForTat,Nydegger,Grofman,Grudger"
35,,1,0.01,0.0,0.01,0.99,0.5155683333333333,0.48443166666666665,,3.0574416666666666,1834465.0,-34465.0,29,442.78709677419357,4.594309000000001,"TitForTat,Nydegger,Grofman,Grudger"
36,,2,0.01,0.0,0.001,0.99,0.5897883333333334,0.41021166666666664,,2.86281,1717686.0,82314.0,22,711.8290322580646,0.7326090000000002,"TitForTat,Nydegger,Grofman,Grudger"
37,,2,0.01,0.0,0.001,0.99,0.5513766666666666,0.4486233333333333,,2.705165,1623099.0,176901.0,25,681.4854838709678,0.723002,"TitForTat,Nydegger,Grofman,Grudger"
38,,2,0.01,0.0,0.01,0.99,0.5882233333333333,0.4117766666666667,,3.138943333333333,1883366.0,-83366.0,25,683.1435483870968,0.7771020000000003,"TitForTat,Nydegger,Grofman,Grudger"
39,,2,0.01,0.0,0.01,0.99,0.42795333333333335,0.5720466666666667,,3.1782333333333335,1906940.0,-106940.0,26,458.0709677419355,3.6196129999999997,"TitForTat,Nydegger,Grofman,Grudger"
40,,1,0.01,0.0,0.001,0.99,0.6230166666666667,0.37698333333333334,,2.7134983333333333,1628099.0,171901.0,22,724.5887096774194,0.8182040000000004,"TitForTat,Nydegger,Grofman,Grudger"
41,,1,0.01,0.0,0.001,0.99,0.8301,0.1699,,2.7709016666666666,1662541.0,137459.0,14,749.1903225806452,0.7547210000000003,"TitForTat,Nydegger,Grofman,Grudger"
42,,1,0.01,0.0,0.01,0.99,0.897145,0.102855,,2.9187683333333334,1751261.0,48739.0,22,712.1290322580645,0.7241450000000001,"TitForTat,Nydegger,Grofman,Grudger"
43,,1,0.01,0.0,0.01,0.99,0.899625,0.100375,,2.92206,1753236.0,46764.0,24,691.2306451612903,0.7120500000000003,"TitForTat,Nydegger,Grofman,Grudger"
44,,2,0.01,0.0,0.001,0.99,0.899235,0.100765,,2.9187516666666666,1751251.0,48749.0,24,724.2725806451613,0.8560359999999998,"TitForTat,Nydegger,Grofman,Grudger"
45,,2,0.01,0.0,0.001,0.99,0.40598666666666666,0.5940133333333333,,2.2170266666666665,1330216.0,469784.0,23,720.6983870967742,0.7180960000000001,"TitForTat,Nydegger,Grofman,Grudger"
46,,2,0.01,0.0,0.01,0.99,0.892845,0.107155,,2.9099766666666667,1745986.0,54014.0,22,724.1822580645161,0.838621,"TitForTat,Nydegger,Grofman,Grudger"
47,,2,0.01,0.0,0.01,0.99,0.8806483333333334,0.11935166666666666,,2.895366666666667,1737220.0,62780.0,24,683.2854838709677,0.7140029999999999,"TitForTat,Nydegger,Grofman,Grudger"
48,,1,0.01,0.0,0.001,0.99,0.782295,0.217705,,2.6732675,2138614.0,261386.0,23,720.4209677419354,0.776946,"TitForTat,Nydegger,Grofman,Grudger"
49,,1,0.01,0.0,0.001,0.99,0.89700875,0.10299125,,2.8569325,2285546.0,114454.0,22,725.9483870967742,0.7590580000000001,"TitForTat,Nydegger,Grofman,Grudger"
50,,1,0.01,0.0,0.01,0.99,0.86674375,0.13325625,,2.8717225,2297378.0,102622.0,12,767.858064516129,0.8510020000000001,"TitForTat,Nydegger,Grofman,Grudger"
51,,1,0.01,0.0,0.01,0.99,0.8494825,0.1505175,,2.88544875,2308359.0,91641.0,24,685.3629032258065,0.7023539999999999,"TitForTat,Nydegger,Grofman,Grudger"
52,,2,0.01,0.0,0.001,0.99,0.27464125,0.72535875,,2.33063875,1864511.0,535489.0,29,453.85483870967744,3.5862829999999986,"TitForTat,Nydegger,Grofman,Grudger"
53,,2,0.01,0.0,0.001,0.99,0.82861125,0.17138875,,2.72364,2178912.0,221088.0,13,760.075806451613,0.793522,"TitForTat,Nydegger,Grofman,Grudger"
54,,2,0.01,0.0,0.01,0.99,0.48538375,0.51461625,,2.84336625,2274693.0,125307.0,25,475.8983870967742,3.4015020000000002,"TitForTat,Nydegger,Grofman,Grudger"
55,,2,0.01,0.0,0.01,0.99,0.4682625,0.5317375,,2.88694375,2309555.0,90445.0,29,444.93548387096774,3.3676329999999997,"TitForTat,Nydegger,Grofman,Grudger"
56,,1,0.01,0.0,0.001,0.99,0.8974425,0.1025575,,3.0385325,1215413.0,-15413.0,23,716.2322580645161,0.748004,"TitForTat,Nydegger,Grofman,Grudger"
57,,1,0.01,0.0,0.001,0.99,0.900655,0.099345,,3.0436075,1217443.0,-17443.0,17,752.8741935483871,0.8331560000000001,"TitForTat,Nydegger,Grofman,Grudger"
58,,1,0.01,0.0,0.01,0.99,0.60883,0.39117,,3.231165,1292466.0,-92466.0,31,422.3016129032258,2.9094439999999997,"TitForTat,Nydegger,Grofman,Grudger"
