,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
21,,6,0.2,0.0,0.01,0.95,0.4908392857142857,0.5091607142857143,,2.107775,590177,249823,25,506.7564516129032,4.013737,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
22,,6,0.01,0.0,0.01,0.99,0.44768928571428573,0.5523107142857143,,1.9509178571428571,546257,293743,21,731.6,1.008955,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
23,,6,0.01,0.0,0.01,0.95,0.5248892857142857,0.4751107142857143,,1.9982785714285713,559518,280482,25,699.8645161290323,0.8292060000000002,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
24,,8,0.1,0.0,0.01,0.99,0.4861464285714286,0.5138535714285715,,2.061960714285714,577349,262651,24,721.6274193548387,0.8870439999999998,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
25,,8,0.1,0.0,0.01,0.95,0.533675,0.466325,,2.0743892857142856,580829,259171,25,676.7951612903225,0.9218700000000001,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
26,,8,0.2,0.0,0.01,0.99,0.4972964285714286,0.5027035714285715,,2.010507142857143,562942,277058,25,710.1435483870968,1.3479339999999997,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
27,,8,0.2,0.0,0.01,0.95,0.5754142857142858,0.4245857142857143,,2.0947857142857145,586540,253460,31,434.36451612903227,2.9425769999999996,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
28,,8,0.01,0.0,0.01,0.99,0.5272428571428571,0.4727571428571429,,2.013514285714286,563784,276216,24,702.4,0.920032,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
29,,8,0.01,0.0,0.01,0.95,0.5630607142857142,0.4369392857142857,,2.083517857142857,583385,256615,9,786.4983870967742,0.9781429999999999,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
30,,10,0.1,0.0,0.01,0.99,0.6000428571428571,0.39995714285714284,,2.1415214285714286,599626,240374,19,749.308064516129,1.007865,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
31,,10,0.1,0.0,0.01,0.95,0.5385892857142857,0.4614107142857143,,2.091014285714286,585484,254516,31,421.30806451612904,3.6776439999999995,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
32,,10,0.2,0.0,0.01,0.99,0.5446892857142858,0.4553107142857143,,2.065317857142857,578289,261711,23,717.2612903225806,0.9032190000000001,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
33,,10,0.2,0.0,0.01,0.95,0.5530607142857142,0.4469392857142857,,2.1640571428571427,605936,234064,25,673.1,0.8509279999999998,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
34,,10,0.01,0.0,0.01,0.99,0.5315928571428571,0.46840714285714286,,2.1375321428571428,598509,241491,21,719.6887096774194,1.1024799999999997,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
35,,10,0.01,0.0,0.01,0.95,0.5337714285714286,0.46622857142857144,,2.098392857142857,587550,252450,31,433.27258064516127,3.2499480000000007,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen"
