,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.1,0.0,0.05,0.001,0.95,0.803578,0.196422,,2.073458,12440748.0,5559252.0,29,452.0532258064516,5.009229,"TitForTat,AllC,AllD"
1,,1,0.1,0.0,0.05,0.001,0.99,0.8336571666666667,0.16634283333333333,,2.062724333333333,12376346.0,5623654.0,25,666.2967741935483,0.7997079999999998,"TitForTat,AllC,AllD"
2,,1,0.1,0.0,0.05,0.01,0.95,0.8024241666666667,0.19757583333333334,,2.077709,12466254.0,5533746.0,25,706.0548387096774,0.826747,"TitForTat,AllC,AllD"
3,,1,0.1,0.0,0.05,0.01,0.99,0.8352588333333333,0.16474116666666666,,2.0642315,12385389.0,5614611.0,11,772.3951612903226,1.0468829999999998,"TitForTat,AllC,AllD"
4,,1,0.1,0.0,0.05,0.1,0.95,0.773804,0.226196,,2.092585166666667,12555511.0,5444489.0,25,679.0677419354839,0.769048,"TitForTat,AllC,AllD"
5,,1,0.1,0.0,0.05,0.1,0.99,0.8186753333333333,0.18132466666666666,,2.0755571666666666,12453343.0,5546657.0,31,427.78225806451616,3.1771589999999987,"TitForTat,AllC,AllD"
6,,1,0.2,0.0,0.05,0.001,0.95,0.8927568333333333,0.10724316666666667,,2.064996,12389976.0,5610024.0,22,731.766129032258,1.3015139999999998,"TitForTat,AllC,AllD"
7,,1,0.2,0.0,0.05,0.001,0.99,0.8889333333333334,0.11106666666666666,,2.0657413333333334,12394448.0,5605552.0,23,689.2096774193549,0.7219610000000001,"TitForTat,AllC,AllD"
8,,1,0.2,0.0,0.05,0.01,0.95,0.80419,0.19581,,2.0878908333333333,12527345.0,5472655.0,19,752.0225806451613,0.9160340000000006,"TitForTat,AllC,AllD"
9,,1,0.2,0.0,0.05,0.01,0.99,0.8248713333333333,0.17512866666666665,,2.0795925,12477555.0,5522445.0,20,751.8435483870968,0.916067,"TitForTat,AllC,AllD"
10,,1,0.2,0.0,0.05,0.1,0.95,0.7331943333333333,0.26680566666666666,,2.1495575,12897345.0,5102655.0,25,649.6403225806451,0.7419969999999996,"TitForTat,AllC,AllD"
11,,1,0.2,0.0,0.05,0.1,0.99,0.774481,0.225519,,2.126928,12761568.0,5238432.0,25,683.358064516129,0.7950059999999998,"TitForTat,AllC,AllD"
12,,2,0.1,0.0,0.05,0.001,0.95,0.5552223333333334,0.4447776666666667,,2.3690083333333334,14214050.0,3785950.0,31,416.26129032258063,3.4764159999999977,"TitForTat,AllC,AllD"
13,,2,0.1,0.0,0.05,0.001,0.99,0.5109858333333334,0.4890141666666667,,2.3055456666666667,13833274.0,4166726.0,25,694.7919354838709,0.8770530000000001,"TitForTat,AllC,AllD"
14,,2,0.1,0.0,0.05,0.01,0.95,0.493604,0.506396,,2.4985291666666667,14991175.0,3008825.0,23,736.4177419354838,0.853965,"TitForTat,AllC,AllD"
15,,2,0.1,0.0,0.05,0.01,0.99,0.464377,0.535623,,2.50986,15059160.0,2940840.0,31,435.5451612903226,3.6507900000000006,"TitForTat,AllC,AllD"
16,,2,0.1,0.0,0.05,0.1,0.95,0.4673643333333333,0.5326356666666666,,2.5438875,15263325.0,2736675.0,24,722.841935483871,0.9371760000000002,"TitForTat,AllC,AllD"
17,,2,0.1,0.0,0.05,0.1,0.99,0.47935716666666667,0.5206428333333334,,2.5343055,15205833.0,2794167.0,29,449.31129032258065,3.75848,"TitForTat,AllC,AllD"
18,,2,0.2,0.0,0.05,0.001,0.95,0.47006983333333335,0.5299301666666667,,2.4275428333333333,14565257.0,3434743.0,30,441.4693548387097,2.6738720000000002,"TitForTat,AllC,AllD"
19,,2,0.2,0.0,0.05,0.001,0.99,0.5682926666666667,0.43170733333333333,,2.3141663333333335,13884998.0,4115002.0,25,680.0806451612904,0.8715930000000001,"TitForTat,AllC,AllD"
20,,2,0.2,0.0,0.05,0.01,0.95,0.45271433333333333,0.5472856666666667,,2.508649833333333,15051899.0,2948101.0,26,476.5451612903226,3.8334250000000014,"TitForTat,AllC,AllD"
21,,2,0.2,0.0,0.05,0.01,0.99,0.4542035,0.5457965,,2.4871195,14922717.0,3077283.0,30,435.84032258064514,2.7219949999999993,"TitForTat,AllC,AllD"
22,,2,0.2,0.0,0.05,0.1,0.95,0.4586751666666667,0.5413248333333334,,2.546705333333333,15280232.0,2719768.0,25,688.6112903225807,0.843995,"TitForTat,AllC,AllD"
23,,2,0.2,0.0,0.05,0.1,0.99,0.4688236666666667,0.5311763333333334,,2.5372515,15223509.0,2776491.0,25,662.8516129032258,0.7416620000000002,"TitForTat,AllC,AllD"
24,,4,0.1,0.0,0.05,0.001,0.95,0.5244806666666667,0.47551933333333335,,2.382664166666667,14295985.0,3704015.0,25,680.4870967741936,0.7529529999999998,"TitForTat,AllC,AllD"
25,,4,0.1,0.0,0.05,0.001,0.99,0.5356415,0.4643585,,2.3417236666666668,14050342.0,3949658.0,31,438.6241935483871,2.6804910000000004,"TitForTat,AllC,AllD"
26,,4,0.1,0.0,0.05,0.01,0.95,0.3768835,0.6231165,,2.7589111666666666,16553467.0,1446533.0,20,723.108064516129,0.800085,"TitForTat,AllC,AllD"
27,,4,0.1,0.0,0.05,0.01,0.99,0.496256,0.503744,,2.5131966666666665,15079180.0,2920820.0,19,727.1774193548387,0.8799770000000001,"TitForTat,AllC,AllD"
28,,4,0.1,0.0,0.05,0.1,0.95,0.36309633333333335,0.6369036666666666,,2.7181861666666665,16309117.0,1690883.0,29,448.6629032258065,2.9890430000000006,"TitForTat,AllC,AllD"
29,,4,0.1,0.0,0.05,0.1,0.99,0.4437028333333333,0.5562971666666666,,2.551550333333333,15309302.0,2690698.0,30,458.008064516129,3.000892,"TitForTat,AllC,AllD"
30,,4,0.2,0.0,0.05,0.001,0.95,0.5293633333333333,0.47063666666666665,,2.2779428333333334,13667657.0,4332343.0,25,684.5387096774193,0.8629939999999997,"TitForTat,AllC,AllD"
31,,4,0.2,0.0,0.05,0.001,0.99,0.5460763333333334,0.45392366666666667,,2.1934785,13160871.0,4839129.0,24,695.391935483871,0.8565479999999999,"TitForTat,AllC,AllD"
32,,4,0.2,0.0,0.05,0.01,0.95,0.366464,0.633536,,2.719777166666667,16318663.0,1681337.0,22,724.0370967741935,0.8229770000000002,"TitForTat,AllC,AllD"
33,,4,0.2,0.0,0.05,0.01,0.99,0.4117385,0.5882615,,2.628098,15768588.0,2231412.0,27,454.35645161290324,3.1829889999999987,"TitForTat,AllC,AllD"
34,,4,0.2,0.0,0.05,0.1,0.95,0.39020683333333334,0.6097931666666667,,2.6651493333333334,15990896.0,2009104.0,28,459.14516129032256,4.492167,"TitForTat,AllC,AllD"
35,,4,0.2,0.0,0.05,0.1,0.99,0.44190566666666664,0.5580943333333334,,2.5395136666666667,15237082.0,2762918.0,14,761.6951612903226,0.9300189999999999,"TitForTat,AllC,AllD"
36,,8,0.1,0.0,0.05,0.001,0.95,0.635091,0.364909,,2.1586891666666665,12952135.0,5047865.0,25,679.508064516129,0.8374029999999998,"TitForTat,AllC,AllD"
37,,8,0.1,0.0,0.05,0.001,0.99,0.5780911666666667,0.42190883333333334,,2.2285353333333333,13371212.0,4628788.0,23,721.0693548387097,0.8936789999999999,"TitForTat,AllC,AllD"
38,,8,0.1,0.0,0.05,0.01,0.95,0.5378658333333334,0.4621341666666667,,2.4376303333333333,14625782.0,3374218.0,28,459.06290322580645,3.5415289999999997,"TitForTat,AllC,AllD"
39,,8,0.1,0.0,0.05,0.01,0.99,0.6127916666666666,0.3872083333333333,,2.332695833333333,13996175.0,4003825.0,25,668.1467741935484,0.7850020000000002,"TitForTat,AllC,AllD"
